,주소,제목,내용
0,https://aplab.tistory.com/entry/SKT-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%ED%8B%B0%EC%8A%A4%ED%8A%B8-%EC%B1%84%EC%9A%A9-%EB%A9%B4%EC%A0%91-%ED%9B%84%EA%B8%B0,코딩 테스트,"테리엇의 A Python Lab홈태그미디어로그위치로그방명록 분류 전체보기 (307)  파이썬 (154)  파이썬 기초 (75)  파이썬 활용 (7)  웹사이트 개발 (16)  자동화 (20)  강의,세미나,도서 (19)  파이참 (7)  파이썬과 주식투자 (9)  데이터 (72)  데이터 분석 (58)  데이터베이스 (14)  글쓰기 (1)  아이폰 (7)  노하우 (23)  리뷰 (21)  커리어 (2)  R-통계분석 (6)  도서추천 (17)  미술 (4) 글작성방명록환경설정메뉴 닫기SKT 데이터 사이언티스트 채용 면접 후기커리어 / ✎테리엇 / 2022. 6. 13. 07:01 (adsbygoogle = window.adsbygoogle || []).push({}); (adsbygoogle = window.adsbygoogle || []).push({});     (adsbygoogle = window.adsbygoogle || []).push({});    if(window.ObserveAdsenseUnfilledState !== undefined){ ObserveAdsenseUnfilledState(); }진행한지는 좀 됐지만, 그래도 다른 분들에게 도움이 될까 싶어 기억나는 내용을 토대로 정리해 봅니다. 제가 진행한 내용은 User Profiling 및 추천 서비스 개발 전문가 직무였습니다. 채용 절차는 서류 - 코딩테스트 - 1차 면접 - 2차 면접이었습니다. 저는 아쉽게 1차 면접에서 떨어졌습니다. 그래서 제가 진행한 부분까지 후기를 다뤄보겠습니다.   ( function( $ ) {    $( '#my_position2' ).before( $( '#up_ad2' ) );  } )( tjQuery ); 서류서류는 특별히 요청한 양식은 없었습니다. 그래서 크게 기억나는 건 없습니다. 가지고 있는 이력서가 있다면 내용을 맞춰 조금만 수정해서 제출해도 될 듯 합니다.  코딩 테스트저는 코딩테스트가 재미있기도 하고, 두렵기도 합니다. 코딩보다는 데이터 분석을 주로 하고, 코딩테스트가 없었던 세대이기 때문인데요.SK텔레콤은 특이하게 통계 및 머신러닝에 특화된 문제를 볼 수 있었습니다. 통계 및 머신러닝 관련 객관식 문제 20개, Postgre SQL 데이터 편집 문제 3개, 사이킷런 회귀분석 관련 문제 2개 정도를 본 것 같네요.통계 및 머신러닝 관련 객관식 문제 중 기억에 남는 내용은 아래와 같은 것이 있었습니다. 시간이 좀 지나서 기억나는 게 많지는 않네요.bias와 error 중 어떤 항목이 높은 지에 따라서 모델을 어떻게 변경하면 좋을지p value에 관한 문제트리 모형의 과적합 해결을 위한 방안 등등   ( function( $ ) {    $( '#my_position' ).before( $( '#up_ad' ) );  } )( tjQuery );  Postgre SQL은 퀴리를 작성해서 원하는 데이터셋을 만드는 문제였습니다. SQL을 조금 다뤄본 분이라면 쉽게 하실 수 있을 겁니다. 그리 어렵지는 않았던 것으로 기억합니다.사이킷런 관련해서는 회귀분석 모형을 돌리고, 원하는 지표와 값을 추출하는 문제였습니다. 어렵지는 않았지만, 결과를 원하는 포맷으로 맞춰야 해서 여러 번 시도했던 기억이 납니다. 1차 면접면접은 화상 면접으로 진행했다. 지금도 그런지는 모르겠지만, 당시는 코로나가 심해 재택근무도 많이 하는 시기였습니다. 팀장을 포함해서 약 4명 정도가 면접에 참여했고, 각자 궁금한 내용을 질의했습니다. 시간은 1시간 정도 봤습니다.면접에서 기억나는 내용은 Precision과 Recall에 대한 질문입니다. 당시에는 필자의 생각이 맞다고 생각하고, 면접이다보니까 내 생각을 좀 강력하게 주장했습니다. 하지만 지나고 나서 맞지 않는다는 생각을 했고, 면접이지만 더 유연한 태도와 자세로 답변을 했으면 어땠을까 하는 생각이 듭니다. 1차에서 아쉽게 떨어졌지만, SKT 채용 프로세스는 기억에 많이 남습니다. 코딩테스트나 면접에서 기존에 다른 회사를 진행했을 때와는 다른 경험을 했기 때문입니다. 앞으로는 머신러닝이나 빅데이터 분석 관련해서 코딩 테스트가 더 보편화되지 않을까 싶습니다. 서류나 1시간 정도의 면접으로 인터뷰어의 실무능력을 파악하기는 어렵기 때문입니다.면접은 준비를 하면서, 많이 보는 것이 방법이라고 생각합니다. 처음보다는 그 다음이 더 잘 보는 것 같습니다. 그리고 횟수가 거듭될수록 요령도 생기고, 긴장도 덜 하게 되네요. 자신이 이력을 정리하고 말로 설명해보는 것도 도움이 됩니다. 이 포스팅을 보시는 분들은  채용 관련해서 진행하는 내용이 있을 것입니다. 좋은 결과 있으시길 기원하겠습니다.window.ReactionButtonType = 'reaction';window.ReactionApiUrl = '//aplab.tistory.com/reaction';window.ReactionReqBody = {    entryId: 195}공유하기게시글 관리테리엇의 A Python Lab저작자표시 비영리 변경금지 '커리어' 카테고리의 다른 글몰두센 의미와 시사하는 바는 무엇일까요?  (0)2022.06.25 (adsbygoogle = window.adsbygoogle || []).push({});( function( $ ) {$( '.container_postbtn' ).before( $( '#my_ad' ) );} )( tjQuery ); 0댓글을 달아 주세요비공개댓글을 남겨주세요TistoryWhaleSkin3.4"">댓글 등록loadedComments[195]=true;findFragmentAndHighlight(195);      (adsbygoogle = window.adsbygoogle || []).push({});전체 카테고리 분류 전체보기 (307)  파이썬 (154)  파이썬 기초 (75)  파이썬 활용 (7)  웹사이트 개발 (16)  자동화 (20)  강의,세미나,도서 (19)  파이참 (7)  파이썬과 주식투자 (9)  데이터 (72)  데이터 분석 (58)  데이터베이스 (14)  글쓰기 (1)  아이폰 (7)  노하우 (23)  리뷰 (21)  커리어 (2)  R-통계분석 (6)  도서추천 (17)  미술 (4) Powered by Privatenote/라이프코리아 Copyright © 테리엇의 A Python Lab All rights reserved.TistoryWhaleSkin3.4/* 모바일 스크롤 */$('#btn_scroll_up').click(function() {$(document).scrollTop($('body').offset().top);});$('#btn_scroll_down').click(function() {if ($("".sidebar-mobile-off"").length >= 1) {$(document).scrollTop($(document).height());} else {$(document).scrollTop($('#sidebar').offset().top);}});/* 카테고리 번호 */var sc = $(""#sidebar .c_cnt"");sc.length > 0 && sc.each(function() {$(this).html($(this).html().replace(/[()]/g, """"))})/* 댓글 */$(document).on('click', '.cmtbtn', function(e) {$(this).parent().children('.cmt_dropdown').fadeToggle(""middle"");if ($(this).parent().children('.cmt_dropdown').hasClass(""active"")) {$(this).parent().children('.cmt_dropdown').removeClass(""active"");} else {$(this).parent().children('.cmt_dropdown').addClass(""active"");}});$(document).on('click', '.cmt_dropdown li a', function(e) {$(this).parent().parent().fadeToggle(""middle"");});/* 메뉴  */$("".btn_topMenu"").on('click', function() {$(""#myDropdown"").fadeToggle('middle');if ($(window).width() <= 930) {$(""#tt-search"").attr(""style"", ""display:block !important"");}if ($(""#myDropdwon"").hasClass(""active"")) {$(""#myDropdown"").removeClass(""active"");} else {$(""#myDropdown"").addClass(""active"");}});$('body').on('click', function(e) {$('.cmt_dropdown').each(function() {if ($(this).hasClass(""active"")) {$(this).removeClass(""active"");$(this).fadeOut();}});});$('.closeBtn').click(function() {$('#myDropdown').fadeOut();if ($(window).width() <= 930) {$(""#tt-search"").css(""display"", ""none"");}});$(window).resize(function() { if($(window).width() > 930) {} });/* 사이드바 탭 분류 */$(""#recent-tab li"").click(function() {$(""#recent-tab > li"").removeClass(""active"");$(this).addClass(""active"");$("".tab-content .tab-pane"").removeClass(""active"");$($(this).attr(""id"")).addClass(""active"");});/* 복사 방지, 개발자 도구 방지 */$(document).keydown(function(event) {if (event.keyCode == 123) { // Prevent F12return false;} else if (event.ctrlKey && event.shiftKey && event.keyCode == 73) { // Prevent Ctrl+Shift+I        return false;} else if (event.ctrlKey && (event.keyCode === 67 ||event.keyCode === 86 ||event.keyCode === 85 ||event.keyCode === 117)) {return false;}});티스토리툴바                    (function () {                         var blogTitle = '테리엇의 A Python Lab';                                                (function () {    function isShortContents () {        return window.getSelection().toString().length < 30;    }    function isCommentLink (elementID) {        return elementID === 'commentLinkClipboardInput'    }    function copyWithSource (event) {        if (isShortContents() || isCommentLink(event.target.id)) {            return;        }        var range = window.getSelection().getRangeAt(0);        var contents = range.cloneContents();        var temp = document.createElement('div');        temp.appendChild(contents);        var url = document.location.href;        var decodedUrl = decodeURI(url);        var postfix = ' [' + blogTitle + ':티스토리]';        event.clipboardData.setData('text/plain', temp.innerText + '\n출처: ' + decodedUrl + postfix);        event.clipboardData.setData('text/html', '<pre data-ke-type=""codeblock"">' + temp.innerHTML + '</pre>' + '출처: <a href=""' + url + '"">' + decodedUrl + '</a>' + postfix);        event.preventDefault();    }    document.addEventListener('copy', copyWithSource);})()                    })()hljs.initHighlightingOnLoad();window.roosevelt_params_queue = window.roosevelt_params_queue || [{channel_id: 'dk', channel_label: '{tistory}'}]window.tiara = {""svcDomain"":""user.tistory.com"",""section"":""글뷰"",""trackPage"":""글뷰_보기"",""page"":""글뷰"",""key"":""2843513-195"",""customProps"":{""userId"":""0"",""blogId"":""2843513"",""entryId"":""195"",""role"":""guest"",""trackPage"":""글뷰_보기"",""filterTarget"":false},""entry"":{""entryId"":""195"",""entryTitle"":""SKT 데이터 사이언티스트 채용 면접 후기"",""entryType"":""POST"",""categoryName"":""커리어"",""categoryId"":""1021937"",""serviceCategoryName"":""일상다반사"",""serviceCategoryId"":101,""author"":""3368597"",""authorNickname"":""✎테리엇"",""blogNmae"":""테리엇의 A Python Lab"",""image"":"""",""plink"":""/entry/SKT-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%ED%8B%B0%EC%8A%A4%ED%8A%B8-%EC%B1%84%EC%9A%A9-%EB%A9%B4%EC%A0%91-%ED%9B%84%EA%B8%B0"",""tags"":[]},""kakaoAppKey"":""3e6ddd834b023f24221217e370daed18"",""appUserId"":""null""}"
1,https://gils-lab.tistory.com/79,데이터 사이언티스트 면접 대비 (1) 분석 일반 파트,"본문 바로가기GIL's LAB카테고리검색하기검색하기블로그 내 검색GIL's LABGIL~ 분류 전체보기 (119)  파이썬 (19)  업무 자동화 (3)  데이터 분석을 위한 파이썬 (6)  환경설정 및 오류 해결 (5)  파이썬 활용 팁 (5)  데이터사이언스 (58)  머신러닝 (18)  시계열 분석 (1)  최적화 (5)  확률 통계 (3)  커리어 (29)  공공데이터 (2)  퀀트 투자 (30)  논문 리뷰 (0)  데이터 수집 (14)  실험 일지 (16)  기타 주절주절 (12) GuestbookNoticeRecent Posts데이터 분석/사이언스 분야 프로젝트 기술서 작성 ⋯데이터사이언티스트 취업을 위한 지원서 준비 방법주가 데이터 다운로더 프로그램모바일로 티스토리 블로그 수익 보는 방법Recent Comments책(퀀트투자)을 보다가 이 페이지에 접속해 봤는데요, ⋯안녕하세요. 네 맞습니다. 코드에 오류가 있었네요. 말⋯안녕하세요 좋은 글 감사합니다!혹시 실습 마지막 코드⋯dart.report(""CR홀딩스"", ""배당"", 202⋯Link«   2024/08   »일월화수목금토    12345678910111213141516171819202122232425262728293031Tags데이터사이언스학과데이터사이언티스트AutoML사이킷런코딩테스트파이썬데이터사이언스하이퍼 파라미터판다스머신러닝경력기술서 첨삭경력 기술서퀀트 투자 책랜덤포레스트데이터분석데이터 사이언티스트sklearnpandas커리어전환자기소개서하이퍼 파라미터 튜닝파라미터 튜닝퀀트대학원주식데이터주가데이터데이터 사이언스주요 파라미터이력서 첨삭베이지안 최적화moreArchives2024/03 (1)2023/09 (1)2023/08 (8)2023/03 (1)2022/12 (12)Today24Total305,162닫기관리 메뉴글쓰기방명록RSS관리GIL's LAB데이터 사이언티스트 면접 대비 (1) 분석 일반 파트 본문데이터사이언스/커리어데이터 사이언티스트 면접 대비 (1) 분석 일반 파트GIL~                           2022. 6. 7. 17:11데이터 사이언티스트 면접관으로 들어가기 전에 적절한 면접 질문을 찾던 도중 아래 링크를 찾았습니다. 데이터 사이언티스트 커리어를 시작하려는 분들에게 매우 유용한 링크같습니다.  https://github.com/zzsza/Datascience-Interview-Questions GitHub - zzsza/Datascience-Interview-Questions: Datascience-Interview-Questions for KoreanDatascience-Interview-Questions for Korean. Contribute to zzsza/Datascience-Interview-Questions development by creating an account on GitHub.github.com 질문은 크게 공통 질문, 프로젝트, 통계 및 수학, 분석 일반, 머신러닝, 딥러닝, 추천 시스템, 데이터베이스 등으로 구분됩니다.아쉽게도 질문에 대한 모범 답안은 없고 제가 마음에 드는 몇몇 질문을 뽑아 답변을 정리해보겠습니다.겸사겸사 기본기 정리도 할 수 있겠네요!  이번 포스팅에서는 분석 일반 항목에 포함된 질문에 대해 답을 정리해보겠습니다.제가 생각하는 답이므로 정답은 아닐 수 있으니, 그저 참고용으로 보시기 바랍니다.  분석 일반Q. 좋은 feature란 무엇인가요. 이 feature의 성능을 판단하기 위한 방법에는 어떤 것이 있나요?A. 지도 학습에서 좋은 특징이란 라벨과 상관성이 높은 특징이라고 할 수 있습니다. 다시 말해, 해당 feature의 값을 알면 라벨에 대한 엔트로피가 적어지는 특징이 좋은 특징입니다. 예를 들어, 성별을 분류하는 문제에서 키와 몸무게를 알면 성별이 가늠될 수 있으므로 좋은 특징입니다. 그러나 IQ는 그 값을 알더라도 성별을 아는데 도움이 되지 않으므로 좋지 않은 특징입니다. 구체적으로 키와 몸무게가 각각 180과 70이라면 남자일 확률이 1에 가까워 이 특징들을 아는 것이 의사결정에 도움이 되지만, IQ는 어떤 값을 갖더라도 남자일 확률이 50%에 가까우므로 IQ를 아는 것은 의사결정에 도움이 되지 않습니다. 특징의 성능을 판단하는 방법으로는 F-통계량, 상관관계 등의 통계량을 활용하는 방법, 상호정보량과 조건부 엔트로피 등의 정보공학에서 사용하는 지표를 활용하는 방법, 결정 나무 및 결정 나무 기반의 앙상블을 사용해서 특징의 중요도를 계산하는 방법, 학습된 모델에 특징을 임의로 섞었을 때 성능의 손실 정도를 바탕으로 계산하는 방법 등이 있습니다.  군집화와 이상 탐지 등의 비지도 학습에서 좋은 feature란 각 샘플의 특성을 잘 설명할 수 있는 변수이면서 동시에 분산이 큰 변수입니다. 분산이 작으면 샘플 간 구분을 하는 데 크게 도움이 되지 않습니다. 또한, 각 샘플의 특성을 잘 설명할 수 있는가는 도메인에 따라 결정됩니다. 가령, 카드 사용 패턴을 바탕으로 고객을 군집화한다면, 사용 금액, 사용 빈도, 주 사용 업종 등이 중요한 특징으로 사용될 수 있으며, 이는 도메인 지식을 활용하여 판단할 수 밖에 없습니다.   Q. ""상관관계는 인과관계를 의미하지 않는다""라는 말이 있습니다. 설명해주실 수 있나요?A. 상관관계는 두 변수가 같은 방향 혹은 완전히 반대 방향으로 움직이는 관계를 말하며, 인과관계는 한 변수의 움직임에 따라 다른 변수의 움직임이 결정되는 관계를 말합니다. 가령, 여름철 온도가 높을수록 썬크림 판매량이 높아지므로 이 두 변수는 인과관계가 있습니다. 마찬가지로 여름철 온도가 높을수록 아이스크림 판매량이 높아지므로 두 변수는 인과관계가 있습니다. 그러므로 썬크림 판매량이 높아지면 아이스크림 판매량도 높아집니다. 그러나 이 두 변수는 인과관계가 아니라 상관관계가 있다고 할 수 있습니다. 즉, 썬크림 판매량이 높아졌기 때문에 아이스크림 판매량이 높아진 것이 아니라, 온도가 높아졌기 때문에 두 변수가 모두 커진 것입니다.  Q. 고객이 원하는 예측모형을 두가지 종류로 만들었다. 하나는 예측력이 뛰어나지만 왜 그렇게 예측했는지를 설명하기 어려운 random forest 모형이고, 또다른 하나는 예측력은 다소 떨어지나 명확하게 왜 그런지를 설명할 수 있는 sequential bayesian 모형입니다.고객에게 어떤 모형을 추천하겠습니까?A. 상황에 따라 다를 것 같습니다. 단순히 예측력이 중요한 과제라면 랜덤 포레스트를 추천하겠습니다. 그러나 사람이 개입되거나 주요 인자를 식별해야 하는 등의 설명력이 중요한 상황이라면 sequential bayesian 모형을 추천하겠습니다.  Q. 고객이 내일 어떤 상품을 구매할지 예측하는 모형을 만들어야 한다면 어떤 기법(예: SVM, Random Forest, logistic regression 등)을 사용할 것인지 정하고 이를 통계와 기계학습 지식이 전무한 실무자에게 설명해봅시다.A. 모델로는 랜덤 포레스트를 사용하고, 특징으로는 고객이 이전에 구매했던 상품을 활용하겠습니다. 구체적으로 요일, 공휴일 여부 등의 특징을 추가해서 ""어떤 조건에서 이러한 상품을 주로 구매했더라""를 나타낼 수 있는 특징 공간을 만들겠습니다. 랜덤 포레스트는 여러 개의 결정 나무가 병합된 모델입니다. 결정 나무는 여러 규칙에 따라 어떤 상품을 구매할지 예측하는 모델입니다. 규칙의 예로는 ""공휴일이고 가을이면 주로 니트를 사더라""를 들 수 있습니다. Q. 나만의 feature selection 방식을 설명해봅시다.특징 개수가 적다면 특징과 라벨 간 그래프를 바탕으로 선택합니다. 그러나 일반적으로는 그래프를 다 그릴 수 있을만한 여력이 없을정도로 특징 혹은 샘플이 많습니다. 이러한 경우에는 모델과 특징 유형에 따라 달리 보겠습니다.만약 모델이 결정 나무 혹은 결정 나무 기반의 앙상블이라면, 랜덤 포레스트를 학습해서 얻은 특징 중요도를 바탕으로 특징을 선택하겠습니다. 그렇지 않고 모든 특징의 유형이 같다면, 통계량을 기반으로 특징을 선택하겠습니다. 가령 모든 특징이 연속형이고 라벨이 범주형이라면 F-통계량을 계산하여, F-통계량이 큰 변수를 선택하겠습니다. 모든 특징의 유형이 같지 않다면 Permutation importance를 활용하겠습니다.  Q. 데이터 간의 유사도를 계산할 때, feature의 수가 많다면(예: 100개 이상), 이러한 high-dimensional clustering을 어떻게 풀어야할까요?A. 먼저 도메인지식을 바탕으로 주요 특징을 선별하겠습니다. 주요 특징을 선별했음에도 불구하고 특징이 많거나, 도메인 지식을 활용해 특징을 선택할 수 없는 상황이라면 PCA 등을 사용해 차원을 축소한 뒤 군집화를 수행하겠습니다.  데이터 분야 취업 컨설팅/자기소개서 첨삭/이력서 첨삭은 아래 링크로!https://kmong.com/gig/380507 데이터 사이언스 박사가 데이터 분야 취업, 진학을 도와 | 50000원부터 시작 가능한 총 평점 5점의18개 총 작업 개수 완료한 총 평점 5점인 데이터사이언스박사의 문서·글쓰기, 이력서 교정 서비스를 18개의 리뷰와 함께 확인해 보세요. 문서·글쓰기, 이력서 교정 제공 등 50000원부터 시작 가능kmong.com   window.ReactionButtonType = 'reaction';window.ReactionApiUrl = '//gils-lab.tistory.com/reaction';window.ReactionReqBody = {    entryId: 79}공유하기게시글 관리GIL's LAB '데이터사이언스 > 커리어' 카테고리의 다른 글신입 면접 후기 (feat. 면접관은 처음이라...)  (3)2022.06.17데이터 사이언티스트의 역할과 커뮤니케이션 역량  (0)2022.06.12현대자동차 데이터 사이언스 합격 자소서 (박사 신입)  (2)2022.04.13데이터 사이언티스트 / 분석가를 위한 경력 기술서 작성 팁과 첨삭 (2)  (4)2022.04.11데이터 사이언스 학과 vs 전통적인 학과 (산업공학, 컴퓨터공학, 통계학)  (2)2022.01.25Tag데이터사이언스, 데이터사이언티스트, 면접, 면접 예상 질문'데이터사이언스/커리어' Related Articles신입 면접 후기 (feat. 면접관은 처음이라...)2022.06.17데이터 사이언티스트의 역할과 커뮤니케이션 역량2022.06.12현대자동차 데이터 사이언스 합격 자소서 (박사 신입)2022.04.13데이터 사이언티스트 / 분석가를 위한 경력 기술서 작성 팁과 첨삭 (2)2022.04.11more0  Comments댓글쓰기 폼이름비밀번호                                              Secret                                          댓글SendloadedComments[79]=true;findFragmentAndHighlight(79);Blog is powered bykakao / Designed byTistory티스토리툴바                    (function () {                         var blogTitle = 'GIL\'s LAB';                                                (function () {    function isShortContents () {        return window.getSelection().toString().length < 30;    }    function isCommentLink (elementID) {        return elementID === 'commentLinkClipboardInput'    }    function copyWithSource (event) {        if (isShortContents() || isCommentLink(event.target.id)) {            return;        }        var range = window.getSelection().getRangeAt(0);        var contents = range.cloneContents();        var temp = document.createElement('div');        temp.appendChild(contents);        var url = document.location.href;        var decodedUrl = decodeURI(url);        var postfix = ' [' + blogTitle + ':티스토리]';        event.clipboardData.setData('text/plain', temp.innerText + '\n출처: ' + decodedUrl + postfix);        event.clipboardData.setData('text/html', '<pre data-ke-type=""codeblock"">' + temp.innerHTML + '</pre>' + '출처: <a href=""' + url + '"">' + decodedUrl + '</a>' + postfix);        event.preventDefault();    }    document.addEventListener('copy', copyWithSource);})()                    })()document.oncontextmenu = new Function ('return false');document.ondragstart = new Function ('return false');document.onselectstart = new Function ('return false');document.body.style.MozUserSelect = 'none';hljs.initHighlightingOnLoad();window.roosevelt_params_queue = window.roosevelt_params_queue || [{channel_id: 'dk', channel_label: '{tistory}'}]window.tiara = {""svcDomain"":""user.tistory.com"",""section"":""글뷰"",""trackPage"":""글뷰_보기"",""page"":""글뷰"",""key"":""4930301-79"",""customProps"":{""userId"":""0"",""blogId"":""4930301"",""entryId"":""79"",""role"":""guest"",""trackPage"":""글뷰_보기"",""filterTarget"":false},""entry"":{""entryId"":""79"",""entryTitle"":""데이터 사이언티스트 면접 대비 (1) 분석 일반 파트"",""entryType"":""POST"",""categoryName"":""데이터사이언스/커리어"",""categoryId"":""530602"",""serviceCategoryName"":""IT 인터넷"",""serviceCategoryId"":401,""author"":""5054589"",""authorNickname"":""GIL~"",""blogNmae"":""GIL's LAB"",""image"":"""",""plink"":""/79"",""tags"":[""데이터사이언스"",""데이터사이언티스트"",""면접"",""면접 예상 질문""]},""kakaoAppKey"":""3e6ddd834b023f24221217e370daed18"",""appUserId"":""null""}"
