습도,강수량,기온,풍속,한식,글로벌,패스트푸드
85.33333333333333,0.0,-5.459999999999999,0.39333333333333326,17,9,1
85.53846153846153,0.0,-5.815384615384616,0.39999999999999997,15,10,5
87.92857142857143,0.0,-5.35,0.25000000000000006,15,8,16
95.66666666666667,0.0,-5.691666666666666,0.008333333333333333,11,7,15
85.15384615384616,0.0,-2.353846153846154,0.17692307692307693,14,12,8
82.14285714285714,0.0,-0.15714285714285717,0.5071428571428571,18,17,9
69.55555555555556,0.0,-4.888888888888889,0.6333333333333333,8,7,0
91.18181818181819,0.0,-1.6272727272727274,0.3272727272727273,6,6,11
97.18181818181819,0.0,-2.6363636363636362,0.15454545454545454,7,1,12
99.9090909090909,0.0,-2.645454545454545,0.045454545454545456,16,8,1
53.55555555555556,0.0,6.311111111111112,1.8888888888888888,6,3,6
70.38461538461539,0.0,5.476923076923077,1.4461538461538461,22,2,2
80.66666666666667,0.0,1.8499999999999999,0.42500000000000004,10,7,4
92.58333333333333,0.0,0.3583333333333332,0.16666666666666666,9,12,7
91.33333333333333,0.0,0.8166666666666668,0.16666666666666666,8,10,7
99.81818181818181,0.0,-3.263636363636364,0.11818181818181817,7,4,14
99.63636363636364,0.0,-3.6181818181818177,0.07272727272727274,15,5,8
74.0,0.0,-0.06363636363636357,0.7454545454545454,13,15,10
76.08333333333333,0.0,-4.391666666666667,0.6750000000000002,14,4,2
46.75,0.0,-7.1125,1.1125,4,7,10
54.90909090909091,0.0,-9.618181818181817,0.8363636363636364,7,7,5
81.23076923076923,0.0,-7.092307692307693,0.13076923076923078,15,13,14
68.15384615384616,0.0,-0.3923076923076923,0.7461538461538461,6,12,19
71.15384615384616,0.0,-4.553846153846154,0.6307692307692307,13,7,12
86.46153846153847,0.0,-1.5076923076923079,0.1076923076923077,14,16,16
86.84615384615384,0.0,-1.6615384615384614,0.32307692307692315,13,10,4
75.8,0.5,4.6,0.24,11,3,5
99.0,1.5,5.79090909090909,0.5090909090909091,9,7,16
97.76923076923077,0.0,3.5615384615384613,0.5692307692307692,13,7,8
96.78571428571429,0.0,2.3928571428571432,0.29285714285714287,10,6,16
93.46666666666667,10.0,3.686666666666667,1.54,21,13,20
71.0,0.0,-2.5799999999999996,2.16,8,7,7
56.63636363636363,0.0,-5.581818181818182,1.3454545454545455,10,10,1
76.26666666666667,0.0,-3.9466666666666668,0.49999999999999994,16,1,18
94.6923076923077,0.0,-1.023076923076923,0.1461538461538462,18,12,8
93.07692307692308,0.0,0.9615384615384616,0.24615384615384617,17,5,11
90.38461538461539,5.0,5.815384615384615,0.9307692307692308,8,7,16
72.92857142857143,0.0,0.29285714285714304,0.8642857142857141,20,14,25
88.15384615384616,0.0,-0.7538461538461539,0.35384615384615387,12,8,17
84.84615384615384,8.5,6.353846153846154,0.8230769230769232,18,9,1
90.06666666666666,6.5,3.56,0.6933333333333334,21,4,11
92.21428571428571,0.0,1.4928571428571433,0.2857142857142857,23,8,12
90.84615384615384,0.0,2.8923076923076922,0.2,21,10,9
97.2,0.0,5.1466666666666665,0.48000000000000004,24,7,21
94.93333333333334,0.0,2.886666666666667,0.3200000000000001,27,5,13
72.5,0.0,3.4785714285714286,1.707142857142857,22,16,16
86.57142857142857,0.0,-0.27857142857142864,0.37857142857142856,14,12,4
77.66666666666667,0.0,3.591666666666667,0.85,13,13,10
59.416666666666664,0.0,0.2416666666666666,1.7,9,10,9
89.0,0.0,-3.266666666666666,0.30000000000000004,12,8,11
82.42857142857143,0.0,0.23571428571428574,0.34285714285714286,13,10,11
87.58333333333333,0.0,0.5249999999999999,0.25,7,2,6
97.16666666666667,0.0,0.9333333333333332,0.08333333333333333,13,10,11
88.0909090909091,2.0,7.418181818181816,0.8727272727272727,13,9,1
52.0,0.0,3.1090909090909093,2.0000000000000004,21,6,7
87.08333333333333,0.0,-0.8666666666666668,0.4916666666666667,18,7,11
74.6923076923077,0.0,5.3999999999999995,0.7692307692307693,17,10,10
52.07142857142857,0.0,0.4500000000000002,1.05,19,7,9
80.8,0.0,3.4133333333333336,0.9733333333333332,22,8,15
55.642857142857146,0.0,0.8285714285714286,1.1642857142857144,25,14,9
75.25,0.0,2.841666666666667,0.7000000000000001,12,8,5
94.9375,0.0,1.2500000000000002,0.36875,16,5,13
65.4,0.0,9.026666666666667,1.3800000000000001,16,11,10
78.61538461538461,0.0,4.8307692307692305,1.1692307692307695,16,4,11
68.75,0.0,5.224999999999999,0.3583333333333334,22,3,7
85.75,0.0,8.808333333333332,1.0250000000000001,11,4,13
65.46666666666667,0.0,4.839999999999999,0.6333333333333332,20,13,9
89.2,0.0,3.8299999999999996,0.35000000000000003,16,4,3
74.92857142857143,0.0,5.771428571428571,0.4428571428571429,13,7,13
78.07692307692308,0.0,8.176923076923078,0.46923076923076923,16,11,8
87.5,8.0,13.874999999999998,0.9666666666666667,8,3,16
26.818181818181817,0.0,6.79090909090909,1.7454545454545454,14,7,16
55.69230769230769,0.0,3.0538461538461537,0.8384615384615385,24,4,7
80.21428571428571,0.0,4.235714285714285,0.5,24,8,6
57.833333333333336,0.0,9.458333333333332,0.6916666666666668,13,2,11
75.28571428571429,0.0,5.514285714285714,0.8857142857142859,20,14,9
88.64285714285714,0.0,4.635714285714286,0.5785714285714285,16,6,6
92.38461538461539,0.0,4.569230769230768,0.8615384615384615,16,10,17
27.866666666666667,0.0,5.7,1.2866666666666664,27,5,16
81.46666666666667,0.0,2.1,0.46,21,16,18
88.8,0.0,4.28,0.38,24,7,8
66.44444444444444,0.0,6.21111111111111,1.0,13,5,10
72.78571428571429,0.0,4.414285714285715,0.7071428571428572,21,5,11
81.0,0.0,5.058333333333334,0.5916666666666667,8,4,14
90.0,0.0,4.6000000000000005,0.46666666666666673,15,2,9
96.0,0.0,2.6333333333333333,0.24999999999999997,29,2,16
53.9375,0.0,8.19375,1.5812499999999998,31,7,19
84.3076923076923,0.0,5.323076923076924,0.5153846153846153,19,8,7
76.06666666666666,0.0,6.120000000000001,0.38666666666666666,16,11,8
77.8,0.0,7.9333333333333345,0.4466666666666666,18,11,10
67.61538461538461,3.0,12.546153846153848,1.1076923076923078,9,7,7
91.64285714285714,0.5,10.607142857142856,0.807142857142857,16,11,15
83.53333333333333,0.0,10.933333333333334,0.7200000000000002,14,3,11
92.92857142857143,2.0,9.950000000000001,0.7785714285714285,20,11,14
75.35714285714286,0.0,8.414285714285715,1.4214285714285713,14,7,8
40.42857142857143,0.0,7.07142857142857,2.4,14,11,14
50.8125,0.0,7.3875,2.45,20,11,11
72.84615384615384,0.0,5.63076923076923,1.223076923076923,13,8,10
53.285714285714285,0.0,11.62857142857143,2.2642857142857142,12,8,15
79.13333333333334,0.0,8.386666666666667,0.9866666666666666,17,2,15
79.33333333333333,0.0,8.52,0.7199999999999999,22,7,29
77.33333333333333,0.0,7.94,0.5933333333333334,12,17,11
85.91666666666667,0.0,9.708333333333332,0.5750000000000001,14,9,13
68.625,0.0,9.9375,0.73125,20,7,15
86.93333333333334,0.0,16.526666666666664,0.7999999999999999,23,12,23
85.23529411764706,0.0,18.941176470588236,1.023529411764706,20,12,15
89.42857142857143,0.0,18.321428571428573,0.5785714285714284,18,6,11
83.3125,0.0,17.975,0.8250000000000002,22,12,20
91.8,0.0,11.826666666666666,0.5,17,12,3
91.875,0.0,11.1375,0.50625,29,3,13
68.46153846153847,0.0,15.592307692307692,0.9384615384615386,13,8,6
45.72727272727273,0.0,16.62727272727273,0.7181818181818181,10,13,8
99.0,11.0,13.784615384615385,1.5461538461538462,20,13,24
99.0,9.5,13.505882352941176,0.8411764705882352,25,21,23
96.66666666666667,0.0,12.153333333333332,0.8533333333333333,26,17,19
81.46666666666667,1.5,13.306666666666667,1.0266666666666666,21,19,9
83.57142857142857,0.0,11.67857142857143,1.157142857142857,14,22,18
70.38461538461539,0.0,12.49230769230769,0.6307692307692307,13,18,8
65.9375,6.5,17.63125,0.78125,25,12,8
98.71428571428571,4.0,15.35,0.9,30,21,7
97.70588235294117,0.5,15.088235294117647,0.7941176470588234,32,11,19
95.75,0.4,17.3,0.6125,55,24,18
75.0,2.0,11.213333333333335,0.8866666666666666,27,16,11
84.53333333333333,0.0,11.32,0.5800000000000001,19,20,6
80.625,0.0,15.24375,0.6875,14,22,11
88.29411764705883,0.0,16.51764705882353,0.6117647058823531,31,19,4
87.875,9.5,17.55625,1.09375,44,7,12
98.1875,0.0,13.537500000000001,0.78125,55,26,17
97.6875,0.0,13.65,0.60625,29,23,5
88.52941176470588,0.0,14.094117647058821,0.5764705882352942,36,20,4
92.5,0.0,13.71875,0.5375,15,30,7
90.1875,0.0,14.625,0.78125,19,27,3
88.8125,0.0,16.0875,0.4375,25,26,6
85.1875,0.0,16.93125,0.33125,40,14,6
85.17647058823529,1.0,18.652941176470588,0.9411764705882353,35,30,11
90.70588235294117,0.0,14.458823529411765,0.7588235294117647,33,27,3
90.05882352941177,2.5,18.158823529411762,0.7352941176470589,24,14,4
91.53846153846153,0.0,20.423076923076923,0.8,25,19,2
96.25,0.0,19.05625,0.76875,21,24,1
92.23529411764706,0.0,17.629411764705882,0.5705882352941177,20,21,1
90.13333333333334,0.0,18.413333333333338,0.40666666666666657,12,10,11
95.08333333333333,0.0,19.224999999999998,0.5666666666666668,31,14,7
84.06666666666666,0.0,19.053333333333335,0.5199999999999999,23,24,1
86.63636363636364,0.0,19.8,0.4272727272727273,14,5,9
86.625,5.5,23.537499999999998,0.71875,22,24,5
89.8,0.0,20.86,0.5800000000000001,23,17,7
93.45454545454545,0.0,20.418181818181818,0.49090909090909096,19,22,5
90.92857142857143,2.0,22.007142857142856,0.5571428571428572,16,15,6
97.07692307692308,0.0,17.084615384615383,0.5692307692307692,40,25,13
82.85714285714286,0.0,20.257142857142856,0.9071428571428569,23,22,0
92.35714285714286,0.0,18.33571428571429,0.36428571428571427,13,20,5
94.83333333333333,0.0,18.816666666666666,0.21666666666666665,19,19,4
93.16666666666667,0.0,20.175,0.35000000000000003,8,14,7
89.78571428571429,0.0,19.142857142857142,0.5071428571428571,25,15,10
87.6923076923077,0.0,20.192307692307693,0.7153846153846153,22,8,10
87.3125,0.0,20.1875,0.48124999999999996,32,31,15
83.4375,0.0,21.6875,0.575,27,21,11
78.85714285714286,0.5,22.485714285714288,0.6357142857142859,21,13,5
97.85714285714286,6.0,20.685714285714287,0.8571428571428573,27,13,9
98.92307692307692,2.0,19.24615384615385,1.2461538461538462,16,14,8
92.85714285714286,0.0,19.635714285714283,0.3285714285714286,18,17,10
91.26666666666667,0.0,21.233333333333334,0.6999999999999998,25,11,11
91.33333333333333,0.0,20.006666666666668,0.7200000000000001,33,32,9
97.0,57.0,19.599999999999998,2.0571428571428574,25,13,7
95.18181818181819,0.5,18.41818181818182,0.8818181818181817,12,12,12
81.3529411764706,0.0,-0.6176470588235294,0.31764705882352945,424,145,297
91.82352941176471,0.0,-2.0058823529411764,0.3235294117647059,320,90,202
90.6470588235294,0.0,-3.105882352941176,0.18823529411764706,320,116,255
89.6470588235294,0.0,-3.994117647058824,0.23529411764705882,388,130,337
75.05882352941177,0.0,-0.1941176470588235,0.44705882352941173,393,132,315
93.23529411764706,18.0,5.317647058823529,1.3235294117647058,606,202,294
99.0,13.0,6.247058823529411,1.5647058823529412,331,97,229
77.82352941176471,0.0,0.8529411764705881,1.6294117647058826,332,82,229
90.0625,0.0,-3.7062500000000003,0.55,347,101,248
94.05882352941177,0.0,-3.4529411764705884,0.15882352941176472,267,110,326
75.76470588235294,0.0,-0.8647058823529411,0.5058823529411764,462,115,320
68.88235294117646,0.0,-0.9058823529411764,0.9294117647058824,429,160,359
81.76470588235294,0.0,-5.005882352941177,0.4235294117647059,329,122,164
77.52941176470588,0.0,-4.811764705882352,0.38235294117647056,225,95,164
83.17647058823529,0.0,-5.476470588235294,0.3999999999999999,270,135,277
81.47058823529412,0.0,-4.382352941176471,0.35882352941176476,311,88,276
88.05882352941177,0.0,-4.388235294117647,0.15294117647058825,291,129,334
80.77777777777777,0.0,-1.9833333333333334,0.2722222222222222,358,145,347
80.05882352941177,0.0,0.5117647058823529,0.5470588235294118,416,194,321
64.23529411764706,0.0,-2.9764705882352938,0.8352941176470589,282,138,140
71.58823529411765,0.0,-1.1941176470588235,0.27058823529411763,248,101,244
85.8125,0.0,-1.0625,0.31875,243,125,214
78.5,0.0,1.3944444444444444,0.8500000000000001,267,88,325
92.88235294117646,0.0,-1.4411764705882353,0.2529411764705882,217,109,269
98.33333333333333,0.0,-2.1799999999999997,0.060000000000000005,285,111,196
52.588235294117645,0.0,6.9,1.9823529411764707,272,170,271
74.11764705882354,0.0,5.1647058823529415,1.3411764705882354,358,147,200
72.52941176470588,0.0,3.7,0.7705882352941177,224,96,199
84.47058823529412,0.0,2.005882352941176,0.31176470588235294,252,133,247
87.6470588235294,0.0,1.6823529411764706,0.29411764705882354,267,87,235
94.88235294117646,0.0,-1.6294117647058823,0.21176470588235294,285,111,311
94.11111111111111,0.0,-1.8555555555555554,0.23888888888888887,353,165,347
71.47058823529412,0.0,0.31764705882352945,0.7294117647058824,361,178,344
73.5,0.0,-3.75,0.6166666666666666,243,148,189
55.76470588235294,0.5,-3.894117647058824,1.5470588235294118,260,120,246
52.35294117647059,0.0,-8.941176470588237,0.9823529411764705,299,117,299
71.88235294117646,0.0,-6.4411764705882355,0.3235294117647059,281,89,346
66.47058823529412,0.0,-0.26470588235294107,0.8117647058823528,287,126,319
68.94117647058823,0.0,-3.6529411764705877,0.8294117647058823,355,172,347
78.82352941176471,0.0,-0.8882352941176471,0.31176470588235294,420,193,393
84.47058823529412,0.0,-1.3352941176470587,0.3647058823529412,289,138,240
72.23529411764706,0.5,5.064705882352942,0.31176470588235294,234,72,197
98.44444444444444,3.5,6.083333333333333,0.6666666666666666,341,113,305
97.58823529411765,0.0,3.623529411764706,0.511764705882353,283,82,279
95.88235294117646,0.0,2.9000000000000004,0.3764705882352941,263,80,320
89.05882352941177,10.0,4.7823529411764705,1.7000000000000002,417,131,379
70.47058823529412,0.0,-2.7176470588235295,2.4176470588235297,342,88,275
55.57142857142857,0.0,-5.421428571428572,1.2642857142857142,337,147,186
76.82352941176471,0.0,-4.082352941176471,0.4529411764705882,245,107,239
89.17647058823529,0.0,-0.4647058823529412,0.29411764705882354,301,132,265
91.52941176470588,0.0,1.3411764705882352,0.28823529411764703,291,94,286
86.70588235294117,5.0,6.329411764705882,0.9705882352941176,345,141,359
70.52941176470588,0.0,1.0176470588235293,1.0882352941176467,414,173,468
81.82352941176471,0.0,0.15882352941176472,0.4588235294117647,436,211,439
84.29411764705883,10.5,6.241176470588235,0.788235294117647,329,149,192
88.23529411764706,6.5,3.7529411764705887,0.7294117647058824,365,159,287
90.82352941176471,0.0,2.229411764705883,0.3529411764705883,371,108,316
89.94117647058823,0.0,2.9705882352941178,0.18823529411764706,359,75,345
96.23529411764706,1.5,4.9529411764705875,0.5,441,143,423
94.82352941176471,0.0,2.952941176470588,0.31764705882352945,499,185,466
75.47058823529412,0.0,4.076470588235294,1.5529411764705883,573,209,501
84.41176470588235,0.0,0.2117647058823529,0.5529411764705883,384,162,245
73.66666666666667,0.0,4.3999999999999995,0.9333333333333333,361,114,286
57.76470588235294,0.0,0.8058823529411763,1.723529411764706,397,157,315
83.17647058823529,0.0,-2.188235294117647,0.5,428,112,400
79.82352941176471,0.0,0.5411764705882353,0.34705882352941175,384,146,316
83.58823529411765,0.0,1.3529411764705883,0.29411764705882354,490,188,433
87.17647058823529,0.0,3.070588235294118,0.24705882352941178,567,173,408
78.77777777777777,3.0,8.766666666666667,0.9055555555555556,360,180,186
59.529411764705884,1.5,4.211764705882352,2.0058823529411764,454,118,292
80.23529411764706,0.0,0.14705882352941188,0.7764705882352941,436,100,312
68.52941176470588,0.0,6.117647058823529,0.9235294117647058,381,105,296
49.35294117647059,0.0,1.3235294117647056,1.1588235294117646,435,168,368
80.6470588235294,0.0,3.6294117647058823,0.9470588235294118,553,190,476
51.94117647058823,0.0,1.9411764705882353,1.6,621,171,436
73.94117647058823,0.0,3.0176470588235293,0.7647058823529411,434,140,240
93.94117647058823,0.0,1.5000000000000002,0.41764705882352937,300,132,286
65.76470588235294,0.0,8.78235294117647,1.3470588235294116,412,150,313
74.6470588235294,0.0,5.794117647058823,1.2529411764705882,434,109,305
61.88235294117647,0.0,6.523529411764706,0.6529411764705882,444,140,347
82.41176470588235,0.0,9.782352941176471,1.1058823529411768,482,151,446
63.470588235294116,0.0,5.694117647058825,0.7000000000000002,600,193,415
88.5625,0.0,4.225,0.40625,394,134,195
74.94117647058823,0.0,5.5588235294117645,0.4588235294117647,429,116,283
73.94117647058823,0.0,8.941176470588237,0.48235294117647054,436,160,295
86.58823529411765,10.0,14.11176470588235,0.9235294117647058,424,112,372
36.05882352941177,0.0,8.017647058823528,1.6470588235294117,415,178,320
52.88235294117647,0.0,3.605882352941176,0.9705882352941176,521,206,391
81.47058823529412,0.0,4.041176470588235,0.44705882352941184,557,131,396
79.47058823529412,0.0,3.9588235294117644,0.38235294117647056,377,137,194
58.11764705882353,0.0,9.752941176470587,0.6529411764705882,404,147,304
71.88235294117646,0.0,6.2,0.9705882352941176,427,180,354
82.47058823529412,0.0,5.91764705882353,0.6705882352941177,476,117,320
83.6470588235294,0.0,6.229411764705882,1.1,456,167,384
26.61111111111111,0.0,6.594444444444445,1.672222222222222,517,184,437
78.17647058823529,0.0,2.7176470588235295,0.5705882352941177,605,197,427
82.05882352941177,0.0,5.958823529411765,0.5647058823529412,412,184,173
69.47058823529412,0.0,6.129411764705883,0.8235294117647058,395,120,315
66.70588235294117,0.0,5.329411764705882,0.9588235294117645,426,137,257
73.38888888888889,0.0,6.288888888888888,0.7777777777777778,406,134,323
81.33333333333333,0.0,6.388888888888889,0.7111111111111111,426,169,351
87.3529411764706,0.0,4.723529411764706,0.4117647058823529,512,166,369
52.888888888888886,0.0,8.755555555555555,1.7166666666666666,598,178,426
80.0,0.0,6.241176470588236,0.6470588235294117,389,150,233
73.0,0.0,6.747058823529412,0.4764705882352941,413,124,399
74.72222222222223,0.0,8.450000000000001,0.47777777777777775,477,178,391
63.94117647058823,3.0,13.176470588235293,1.1470588235294117,388,88,272
91.05882352941177,0.5,10.723529411764707,1.011764705882353,443,137,355
85.3529411764706,0.0,10.535294117647059,0.6705882352941177,458,194,365
89.11764705882354,2.0,10.558823529411763,1.0823529411764705,608,193,427
74.52941176470588,0.0,8.376470588235296,1.4882352941176469,413,154,323
39.88235294117647,0.0,7.535294117647059,2.4823529411764707,473,158,440
51.23529411764706,0.0,7.282352941176471,2.3705882352941177,452,163,291
67.58823529411765,0.0,6.5588235294117645,1.288235294117647,428,108,319
55.294117647058826,0.0,11.25294117647059,2.0941176470588236,401,161,399
76.0,0.0,9.447058823529412,1.3,510,161,401
77.29411764705883,0.0,8.870588235294116,0.8117647058823529,539,166,434
73.47058823529412,0.0,8.841176470588236,0.7529411764705882,427,128,332
79.11764705882354,0.0,10.676470588235295,0.7647058823529411,306,125,323
70.23529411764706,0.0,9.594117647058825,0.6941176470588235,448,89,382
82.3529411764706,0.0,16.95294117647059,0.9058823529411765,511,161,419
85.23529411764706,0.0,18.941176470588236,1.023529411764706,531,188,383
89.88235294117646,0.0,18.288235294117644,0.5588235294117647,511,136,412
81.76470588235294,0.0,18.34705882352941,0.8941176470588235,521,124,404
88.58823529411765,0.0,12.988235294117645,0.6882352941176472,469,138,320
92.29411764705883,0.0,10.964705882352941,0.4764705882352941,586,149,498
74.6470588235294,0.0,14.570588235294117,0.7588235294117647,402,118,295
41.529411764705884,0.0,17.458823529411763,0.9764705882352942,366,114,321
84.82352941176471,11.5,15.211764705882354,1.4764705882352944,522,178,431
99.0,10.0,13.672222222222224,0.8722222222222222,617,222,518
96.6470588235294,0.0,12.352941176470589,0.876470588235294,596,230,448
80.11111111111111,1.5,13.577777777777778,1.0277777777777777,453,169,311
84.61111111111111,0.0,11.57777777777778,1.0666666666666667,419,155,317
70.05882352941177,0.0,12.505882352941176,0.6647058823529413,445,201,301
65.29411764705883,6.5,17.623529411764707,0.7411764705882353,416,167,319
98.76470588235294,5.5,15.294117647058824,0.8588235294117647,495,196,440
97.70588235294117,0.5,15.088235294117647,0.7941176470588234,581,237,469
95.47058823529412,0.4,17.276470588235295,0.6176470588235294,531,300,470
74.05882352941177,2.0,11.658823529411766,1.0411764705882354,476,235,279
85.88235294117646,0.0,11.4,0.5588235294117648,425,205,299
80.6470588235294,0.0,15.264705882352942,0.6470588235294118,434,180,343
88.29411764705883,0.0,16.51764705882353,0.6117647058823531,469,213,350
85.94117647058823,9.5,17.900000000000002,1.1529411764705884,512,243,448
98.29411764705883,0.0,13.641176470588235,0.8235294117647057,643,284,485
96.6470588235294,0.0,13.911764705882351,0.6529411764705882,453,207,293
88.52941176470588,0.0,14.094117647058821,0.5764705882352942,481,203,298
90.41176470588235,0.0,14.241176470588236,0.6058823529411765,396,214,245
87.76470588235294,0.0,15.035294117647059,0.7882352941176469,393,215,263
86.76470588235294,0.0,16.58823529411765,0.47058823529411753,410,239,339
80.0,0.0,18.144444444444442,0.4111111111111111,520,210,407
85.17647058823529,1.0,18.652941176470588,0.9411764705882353,648,258,409
90.70588235294117,0.0,14.458823529411765,0.7588235294117647,437,236,261
90.05882352941177,2.5,18.158823529411762,0.7352941176470589,436,216,289
90.52941176470588,0.0,20.529411764705884,0.8294117647058824,363,201,268
94.58823529411765,0.0,19.400000000000002,0.8352941176470586,411,172,295
92.23529411764706,0.0,17.629411764705882,0.5705882352941177,485,237,345
86.29411764705883,0.0,19.42941176470588,0.4411764705882353,520,248,360
90.29411764705883,0.0,19.988235294117647,0.6705882352941177,542,264,413
80.88235294117646,0.0,19.98235294117647,0.5941176470588235,478,180,275
79.29411764705883,0.0,21.429411764705883,0.5352941176470588,448,172,266
87.3529411764706,8.0,23.423529411764704,0.6941176470588236,545,201,372
89.76470588235294,0.0,20.741176470588233,0.6823529411764707,430,157,296
91.0,0.0,20.994117647058825,0.45294117647058824,464,184,353
85.17647058823529,2.0,22.57058823529412,0.6411764705882353,597,253,429
90.6470588235294,0.0,18.394117647058824,0.7058823529411765,591,250,450
79.05882352941177,0.0,20.788235294117644,1.0176470588235293,404,194,279
85.22222222222223,0.0,19.994444444444444,0.6277777777777778,401,200,288
88.17647058823529,0.0,19.97647058823529,0.3235294117647059,412,201,294
88.41176470588235,0.0,20.79411764705882,0.4647058823529412,473,148,309
84.6470588235294,0.0,20.2764705882353,0.723529411764706,462,207,388
85.11764705882354,0.0,20.599999999999998,0.7588235294117647,574,214,403
85.17647058823529,0.0,20.676470588235293,0.5058823529411766,624,261,415
82.17647058823529,0.0,21.858823529411765,0.6058823529411765,510,200,248
76.70588235294117,0.5,23.03529411764706,0.723529411764706,410,167,276
97.70588235294117,10.5,20.65294117647059,0.8882352941176471,613,132,362
98.3529411764706,2.0,19.676470588235293,1.2941176470588238,498,149,327
90.82352941176471,0.0,20.035294117647055,0.5588235294117647,523,197,365
90.11764705882354,0.0,21.311764705882357,0.6882352941176471,591,209,387
89.58823529411765,0.0,20.376470588235296,0.7999999999999999,650,262,418
93.76470588235294,59.0,20.347058823529412,1.9588235294117646,553,225,313
94.76470588235294,1.0,18.735294117647058,0.9882352941176471,457,145,337
77.88235294117646,0.0,0.4588235294117647,1.0470588235294118,1,25,180
89.3125,0.0,1.25,0.8999999999999999,2,10,121
83.3125,0.0,0.85,0.96875,0,12,172
77.75,0.0,1.4375,0.76875,4,11,169
70.88888888888889,0.0,3.5777777777777775,0.39999999999999997,2,16,192
89.70588235294117,18.0,5.023529411764706,2.4,6,12,354
94.75,15.0,5.7625,2.45,4,3,151
77.05555555555556,0.5,0.9388888888888888,1.6722222222222223,4,3,120
84.88235294117646,0.0,-0.8294117647058823,0.7411764705882353,5,8,113
88.52941176470588,0.0,0.5941176470588235,0.22941176470588234,31,10,179
72.11111111111111,0.0,0.09444444444444451,1.0999999999999999,32,17,184
72.33333333333333,0.0,-0.8055555555555556,1.1222222222222222,44,17,205
79.875,0.0,-1.85625,0.9937499999999999,23,8,135
77.70588235294117,0.0,-1.6705882352941175,0.49411764705882355,18,3,107
79.23529411764706,0.0,-1.4823529411764707,0.5176470588235293,22,3,100
77.11764705882354,0.0,-0.5411764705882354,0.34117647058823536,23,13,110
80.70588235294117,0.0,0.4764705882352942,0.12352941176470586,28,10,169
80.23529411764706,0.0,1.3647058823529412,0.23529411764705882,36,16,176
78.11111111111111,0.5,2.4222222222222225,0.8888888888888888,32,12,202
63.3125,0.0,-0.42499999999999993,1.2624999999999997,33,8,129
67.05555555555556,0.0,2.0833333333333335,0.7388888888888888,41,7,118
72.72222222222223,0.0,4.133333333333333,0.8666666666666667,35,11,130
79.61111111111111,0.0,4.211111111111111,1.1666666666666667,60,8,120
85.0,0.0,3.988235294117647,0.7352941176470589,14,11,152
51.411764705882355,0.0,7.023529411764706,2.594117647058823,28,22,180
67.83333333333333,0.5,6.277777777777778,2.005555555555555,34,17,215
76.26666666666667,0.0,6.386666666666667,1.5666666666666669,47,6,108
75.44444444444444,0.0,6.472222222222222,1.4388888888888889,38,5,82
79.29411764705883,0.0,5.635294117647058,0.6705882352941176,25,10,85
90.9375,0.0,2.7,1.25,37,9,245
87.05882352941177,0.0,2.4058823529411764,0.7470588235294118,53,13,209
59.388888888888886,0.0,1.8277777777777782,1.2777777777777777,48,12,225
68.70588235294117,0.0,-0.7823529411764706,1.088235294117647,22,5,188
48.411764705882355,0.5,-4.182352941176471,2.682352941176471,42,6,141
50.5,0.0,-8.375,2.0625,31,9,138
64.58823529411765,0.0,-3.6470588235294112,0.9764705882352942,38,9,161
58.529411764705884,0.0,0.18823529411764706,1.7705882352941178,50,13,239
69.6470588235294,0.0,-0.8999999999999999,1.4058823529411764,58,14,248
70.94117647058823,0.0,1.9941176470588236,1.0647058823529412,60,12,300
75.3529411764706,0.0,4.1117647058823525,0.9882352941176471,25,6,183
61.23529411764706,0.0,9.029411764705882,0.6294117647058823,52,6,159
96.22222222222223,6.0,7.25,1.2555555555555555,57,5,152
91.72222222222223,0.0,6.333333333333333,0.8888888888888891,50,5,175
89.52631578947368,0.0,9.242105263157894,0.9578947368421055,58,14,194
82.77777777777777,11.5,6.122222222222224,1.8666666666666667,84,11,257
69.88888888888889,0.5,-2.927777777777778,2.0277777777777772,111,19,325
56.0,0.0,-5.1499999999999995,2.1166666666666667,13,1,62
83.0,0.0,-1.576923076923077,0.5615384615384615,46,11,143
82.0,0.0,3.261111111111111,0.47777777777777775,47,10,119
88.94117647058823,0.0,5.258823529411764,0.25294117647058817,40,12,137
81.5,6.0,6.6625,1.7999999999999998,62,16,238
72.0,0.0,2.257142857142857,1.392857142857143,72,17,249
67.6470588235294,0.0,3.8764705882352946,1.076470588235294,83,17,254
77.125,11.0,7.95,1.54375,54,12,212
76.6470588235294,8.0,6.394117647058824,1.9294117647058826,91,18,207
77.72222222222223,0.0,6.783333333333332,1.4722222222222223,63,6,171
77.58823529411765,0.0,6.811764705882354,1.1470588235294115,82,13,236
91.83333333333333,3.0,5.283333333333333,1.0166666666666666,125,9,384
88.22222222222223,0.0,6.861111111111112,0.5666666666666668,130,20,381
74.0,0.0,4.75,1.5277777777777777,134,22,400
77.5,0.0,3.533333333333333,1.1222222222222222,74,7,318
64.6842105263158,0.0,5.373684210526316,1.726315789473684,97,4,277
55.55555555555556,0.0,0.9222222222222223,2.0999999999999996,78,10,344
80.3125,0.0,1.48125,0.8437500000000001,97,14,265
72.5,0.0,4.872222222222223,0.538888888888889,98,13,423
72.33333333333333,0.0,6.866666666666666,0.30000000000000004,133,16,413
74.6470588235294,0.0,9.523529411764706,0.23529411764705882,108,13,321
67.6470588235294,4.5,10.658823529411766,0.9882352941176471,91,10,245
