지점,일시,평균 수온(°C)
22105,2019-11-08,19.9
22105,2019-11-09,19.8
22105,2019-11-10,21.3
22105,2019-11-11,20.9
22105,2019-11-12,19.6
22105,2019-11-13,19.8
22105,2019-11-14,20.6
22105,2019-11-15,20.7
22105,2019-11-16,20.6
22105,2019-11-17,20.5
22105,2019-11-18,20.2
22105,2019-11-19,19.9
22105,2019-11-20,19.4
22105,2019-11-21,19.1
22105,2019-11-22,18.9
22105,2019-11-23,18.7
22105,2019-11-24,19.2
22105,2019-11-25,18.8
22105,2019-11-26,19.1
22105,2019-11-27,19.4
22105,2019-11-28,19.2
22105,2019-11-29,19.1
22105,2019-11-30,18.6
22105,2019-12-01,18.9
22105,2019-12-02,18.7
22105,2019-12-03,19
22105,2019-12-04,18.5
22105,2019-12-05,18.3
22105,2019-12-06,18.4
22105,2019-12-07,18.1
22105,2019-12-08,17.8
22105,2019-12-09,17.8
22105,2019-12-10,18
22105,2019-12-11,18.1
22105,2019-12-12,17.8
22105,2019-12-13,18
22105,2019-12-14,18
22105,2019-12-15,17.4
22105,2019-12-16,18
22105,2019-12-17,17.2
22105,2019-12-18,16.7
22105,2019-12-19,16.4
22105,2019-12-20,17.2
22105,2019-12-21,17.2
22105,2019-12-22,17.5
22105,2019-12-23,16.7
22105,2019-12-24,16.5
22105,2019-12-25,16.3
22105,2019-12-26,16.7
22105,2019-12-27,16.5
22105,2019-12-28,15.9
22105,2019-12-29,15.7
22105,2019-12-30,15.7
22105,2019-12-31,15.5
22105,2020-01-01,14.7
22105,2020-01-02,15.6
22105,2020-01-03,15.8
22105,2020-01-04,16.1
22105,2020-01-05,15.4
22105,2020-01-06,15.1
22105,2020-01-07,15.5
22105,2020-01-08,15.3
22105,2020-01-09,14.8
22105,2020-01-10,14.5
22105,2020-01-11,15
22105,2020-01-12,15.2
22105,2020-01-13,15
22105,2020-01-14,14.7
22105,2020-01-15,14.5
22105,2020-01-16,14.1
22105,2020-01-17,14.2
22105,2020-01-18,14
22105,2020-01-19,13.7
22105,2020-01-20,13.6
22105,2020-01-21,13.5
22105,2020-01-22,13.3
22105,2020-01-23,14.2
22105,2020-01-24,13.1
22105,2020-01-25,13.1
22105,2020-01-26,13
22105,2020-01-27,12.9
22105,2020-01-28,12.6
22105,2020-01-29,12.6
22105,2020-01-30,12.8
22105,2020-01-31,12.9
22105,2020-02-01,13.1
22105,2020-02-02,13.3
22105,2020-02-03,12.7
22105,2020-02-04,12.7
22105,2020-02-05,12.6
22105,2020-02-06,13
22105,2020-02-07,12.8
22105,2020-02-08,12.5
22105,2020-02-09,13.4
22105,2020-02-10,13.9
22105,2020-02-11,14.5
22105,2020-02-12,14
22105,2020-02-13,14.7
22105,2020-02-14,14.5
22105,2020-02-15,14.1
22105,2020-02-16,13.8
22105,2020-02-17,13.4
22105,2020-02-18,12.9
22105,2020-02-19,12.6
22105,2020-02-20,12.6
22105,2020-02-21,12.5
22105,2020-02-22,12.3
22105,2020-02-23,12.5
22105,2020-02-24,12.4
22105,2020-02-25,12.2
22105,2020-02-26,11.8
22105,2020-02-27,11.6
22105,2020-02-28,11.8
22105,2020-02-29,12.1
22105,2020-03-01,11.9
22105,2020-03-02,11.8
22105,2020-03-03,11.6
22105,2020-03-04,11.6
22105,2020-03-05,11.6
22105,2020-03-06,11.8
22105,2020-03-07,11.8
22105,2020-03-08,11.8
22105,2020-03-09,11.8
22105,2020-03-10,11.7
22105,2020-03-11,11.5
22105,2020-03-12,11.4
22105,2020-03-13,11.4
22105,2020-03-14,11.4
22105,2020-03-15,11.3
22105,2020-03-16,11.5
22105,2020-03-17,11.5
22105,2020-03-18,11.5
22105,2020-03-19,11.4
22105,2020-03-20,11.7
22105,2020-03-21,12.4
22105,2020-03-22,12.5
22105,2020-03-23,12
22105,2020-03-24,12.1
22105,2020-03-25,12.3
22105,2020-03-26,13.3
22105,2020-03-27,13
22105,2020-03-28,12
22105,2020-03-29,11.6
22105,2020-03-30,12.8
22105,2020-03-31,11.7
22105,2020-04-01,11.9
22105,2020-04-02,13.6
22105,2020-04-03,15.1
22105,2020-04-04,14.7
22105,2020-04-05,14.2
22105,2020-04-06,13.1
22105,2020-04-07,13.3
22105,2020-04-08,11.8
22105,2020-04-09,11.7
22105,2020-04-10,12.2
22105,2020-04-11,13.7
22105,2020-04-12,13.2
22105,2020-04-13,14
22105,2020-04-14,15
22105,2020-04-15,13
22105,2020-04-16,12
22105,2020-04-17,12.1
22105,2020-04-18,14.4
22105,2020-04-19,13.4
22105,2020-04-20,12.9
22105,2020-04-21,15
22105,2020-04-22,14.8
22105,2020-04-23,15
22105,2020-04-24,14.7
22105,2020-04-25,14.4
22105,2020-04-26,13.1
22105,2020-04-27,12.5
22105,2020-04-28,12.8
22105,2020-04-29,13.1
22105,2020-04-30,15.1
22105,2020-05-01,15.1
22105,2020-05-02,15.9
22105,2020-05-03,14.8
22105,2020-05-04,14.1
22105,2020-05-05,14.4
22105,2020-05-06,14.9
22105,2020-05-07,15.4
22105,2020-05-08,15.7
22105,2020-05-09,16
22105,2020-05-10,16.4
22105,2020-05-11,17
22105,2020-05-12,16.2
22105,2020-05-13,15.9
22105,2020-05-14,16.1
22105,2020-05-15,16.3
22105,2020-05-16,16.3
22105,2020-05-17,15.8
22105,2020-05-18,15.6
22105,2020-05-19,15.4
22105,2020-05-20,14
22105,2020-05-21,14.2
22105,2020-05-22,14.8
22105,2020-05-23,15.7
22105,2020-05-24,16
22105,2020-05-25,17
22105,2020-05-26,17.9
22105,2020-05-27,17.3
22105,2020-05-28,17.4
22105,2020-05-29,17.9
22105,2020-05-30,17.9
22105,2020-05-31,18.3
22105,2020-06-01,18.9
22105,2020-06-02,18.5
22105,2020-06-03,18.7
22105,2020-06-04,19
22105,2020-06-05,18.6
22105,2020-06-06,19.1
22105,2020-06-07,19.1
22105,2020-06-08,19.3
22105,2020-06-09,19.6
22105,2020-06-10,19.5
22105,2020-06-11,20
22105,2020-06-12,20.1
22105,2020-06-13,20.3
22105,2020-06-14,20.4
22105,2020-06-15,20.9
22105,2020-06-16,21.6
22105,2020-06-17,21
22105,2020-06-18,20.6
22105,2020-06-19,20.5
22105,2020-06-20,20.8
22105,2020-06-21,20.5
22105,2020-06-22,20.7
22105,2020-06-23,21.1
22105,2020-06-24,21.4
22105,2020-06-25,21.3
22105,2020-06-26,22
22105,2020-06-27,22.3
22105,2020-06-28,22.7
22105,2020-06-29,22.7
22105,2020-06-30,21.5
22105,2020-07-01,18.8
22105,2020-07-02,19.8
22105,2020-07-03,20
22105,2020-07-04,20.3
22105,2020-07-05,20.1
22105,2020-07-06,20
22105,2020-07-07,21.3
22105,2020-07-08,21.5
22105,2020-07-09,22.4
22105,2020-07-10,21.7
22105,2020-07-11,20.7
22105,2020-07-12,21.2
22105,2020-07-13,20.9
22105,2020-07-14,20.5
22105,2020-07-15,20.4
22105,2020-07-16,21.2
22105,2020-07-17,21.5
22105,2020-07-18,21.9
22105,2020-07-19,21.5
22105,2020-07-20,21.1
22105,2020-07-21,22.4
22105,2020-07-22,22.4
22105,2020-07-23,22.4
22105,2020-07-24,21.6
22105,2020-07-25,21.6
22105,2020-07-26,22.2
22105,2020-07-27,22.2
22105,2020-07-28,22.4
22105,2020-07-29,22.4
22105,2020-07-30,22.6
22105,2020-07-31,23.3
22105,2020-08-01,24.2
22105,2020-08-02,23.2
22105,2020-08-03,22.6
22105,2020-08-04,22.5
22105,2020-08-05,22.6
22105,2020-08-06,20.9
22105,2020-08-07,20.5
22105,2020-08-08,21
22105,2020-08-09,21
22105,2020-08-10,21
22105,2020-08-11,20.9
22105,2020-08-12,21.7
22105,2020-08-13,22.3
22105,2020-08-14,22.1
22105,2020-08-15,22.4
22105,2020-08-16,24
22105,2020-08-17,25
22105,2020-08-18,25.9
22105,2020-08-19,25.5
22105,2020-08-20,26
22105,2020-08-21,25.3
22105,2020-08-22,24.5
22105,2020-08-23,25
22105,2020-08-24,24.6
22105,2020-08-25,25
22105,2020-08-26,24.9
22105,2020-08-27,23.9
22105,2020-08-28,23.6
22105,2020-08-29,25.1
22105,2020-08-30,25
22105,2020-08-31,25.7
22105,2020-09-01,26.8
22105,2020-09-02,26.4
22105,2020-09-03,22.7
22105,2020-09-04,21.5
22105,2020-09-05,21.8
22105,2020-09-06,21.6
22105,2020-09-07,21.2
22105,2020-09-08,19.8
22105,2020-09-09,20.6
22105,2020-09-10,21.6
22105,2020-09-11,21.2
22105,2020-09-12,20.2
22105,2020-09-13,20.9
22105,2020-09-14,20.9
22105,2020-09-15,21.7
22105,2020-09-16,21.8
22105,2020-09-17,22.3
22105,2020-09-18,22.2
22105,2020-09-19,21.5
22105,2020-09-20,21.6
22105,2020-09-21,22
22105,2020-09-22,21.5
22105,2020-09-23,21.9
22105,2020-09-24,21.6
22105,2020-09-25,22.1
22105,2020-09-26,22.3
22105,2020-09-27,21.9
22105,2020-09-28,22.2
22105,2020-09-29,22
22105,2020-09-30,21.9
22105,2020-10-01,21.7
22105,2020-10-02,21.4
22105,2020-10-03,20.8
22105,2020-10-04,20
22105,2020-10-05,19.4
22105,2020-10-06,19.1
22105,2020-10-07,19.1
22105,2020-10-08,20.4
22105,2020-10-09,20.1
22105,2020-10-10,18.9
22105,2020-10-11,18.8
22105,2020-10-12,19.1
22105,2020-10-13,19.9
22105,2020-10-14,20.3
22105,2020-10-15,20.6
22105,2020-10-16,21.5
22105,2020-10-17,21.1
22105,2020-10-19,21.1
22105,2020-10-22,21.5
22105,2020-10-24,21
22105,2020-10-25,20.9
22105,2020-10-26,20.4
22105,2020-10-29,19.8
22105,2020-10-30,19.6
22105,2020-11-02,19.3
22105,2020-11-05,18.8
22105,2020-11-07,18.9
22105,2020-11-08,18.8
22105,2020-11-09,18.6
22105,2020-11-10,18.4
22105,2020-11-11,18.8
22105,2020-11-12,18.6
22105,2020-11-13,18.6
22105,2020-11-14,18.8
22105,2020-11-15,19.1
22105,2020-11-16,18.9
22105,2020-11-17,18.5
22105,2020-11-18,18.3
22105,2020-11-19,18
22105,2020-11-20,18.1
22105,2020-11-21,17.9
22105,2020-11-22,17.7
22105,2020-11-23,17.6
22105,2020-11-24,17.5
22105,2020-11-25,17.4
22105,2020-11-26,17.4
22105,2020-11-27,17.5
22105,2020-11-28,17
22105,2020-11-29,17.3
22105,2020-11-30,18.4
22105,2020-12-01,19
22105,2020-12-02,18.7
22105,2020-12-03,18.9
22105,2020-12-04,18.6
22105,2020-12-05,18
22105,2020-12-06,18.3
22105,2020-12-07,18.2
22105,2020-12-08,18.4
22105,2020-12-09,18.4
22105,2020-12-10,18.5
22105,2020-12-11,18.4
22105,2020-12-12,18.3
22105,2020-12-13,18
22105,2020-12-14,17.7
22105,2020-12-15,17.7
22105,2020-12-16,17.2
22105,2020-12-17,17
22105,2020-12-18,17.2
22105,2020-12-19,16.7
22105,2020-12-20,16
22105,2020-12-21,15.5
22105,2020-12-22,16.1
22105,2020-12-23,15.2
22105,2020-12-24,16.3
22105,2020-12-25,16
22105,2020-12-26,16.1
22105,2020-12-27,15.2
22105,2020-12-28,15
22105,2020-12-29,15.8
22105,2020-12-30,15.5
22105,2020-12-31,14.2
22105,2021-01-01,14
22105,2021-01-02,13.8
22105,2021-01-03,13.9
22105,2021-01-04,14.4
22105,2021-01-05,14.1
22105,2021-01-06,14.9
22105,2021-01-07,15.1
22105,2021-01-08,14.3
22105,2021-01-09,13.2
22105,2021-01-10,13.3
22105,2021-01-11,13.4
22105,2021-01-12,12.8
22105,2021-01-13,13.5
22105,2021-01-14,13.7
22105,2021-01-15,13.5
22105,2021-01-16,13.2
22105,2021-01-17,12.7
22105,2021-01-18,12.7
22105,2021-01-19,12.1
22105,2021-01-20,11.9
22105,2021-01-21,12
22105,2021-01-22,12.4
22105,2021-01-23,12
22105,2021-01-24,11.9
22105,2021-01-25,12.6
22105,2021-01-26,13.7
22105,2021-01-27,13
22105,2021-01-28,12.7
22105,2021-01-29,12.7
22105,2021-01-30,13.6
22105,2021-01-31,13.8
22105,2021-02-01,13.4
22105,2021-02-02,13.3
22105,2021-02-03,13.4
22105,2021-02-04,13
22105,2021-02-05,12.8
22105,2021-02-06,12.4
22105,2021-02-07,11.5
22105,2021-02-08,11.3
22105,2021-02-09,11.3
22105,2021-02-10,11.4
22105,2021-02-11,12
22105,2021-02-12,12.5
22105,2021-02-13,12.8
22105,2021-02-14,13.8
22105,2021-02-15,12.1
22105,2021-02-16,11.8
22105,2021-02-17,11.9
22105,2021-02-18,13
22105,2021-02-19,12.7
22105,2021-02-20,12.8
22105,2021-02-21,12.8
22105,2021-02-22,12.9
22105,2021-02-23,12
22105,2021-02-24,13
22105,2021-02-25,12.7
22105,2021-02-26,11.1
22105,2021-02-27,11.1
22105,2021-02-28,11.1
22105,2021-03-01,10.9
22105,2021-03-02,10.8
22105,2021-03-03,11.1
22105,2021-03-04,11.2
22105,2021-03-05,12.7
22105,2021-03-06,11.3
22105,2021-03-07,10.8
22105,2021-03-08,10.8
22105,2021-03-09,10.8
22105,2021-03-10,11.2
22105,2021-03-11,10.9
22105,2021-03-12,11
22105,2021-03-13,11
22105,2021-03-14,11.5
22105,2021-03-15,11.6
22105,2021-03-16,11.3
22105,2021-03-17,11
22105,2021-03-18,13
22105,2021-03-19,13.8
22105,2021-03-20,13.9
22105,2021-03-21,13.7
22105,2021-03-22,13.5
22105,2021-03-23,14.2
22105,2021-03-24,14.5
22105,2021-03-25,14.7
22105,2021-03-26,15.1
22105,2021-03-27,15.2
22105,2021-03-28,15.4
22105,2021-03-29,15.5
22105,2021-03-30,15.3
22105,2021-03-31,15.3
22105,2021-04-01,15.3
22105,2021-04-02,15.3
22105,2021-04-03,14.4
22105,2021-04-04,13.6
22105,2021-04-05,13.5
22105,2021-04-06,14.6
22105,2021-04-07,14.9
22105,2021-04-08,15.2
22105,2021-04-09,14.6
22105,2021-04-10,14.7
22105,2021-04-11,14.8
22105,2021-04-12,14.9
22105,2021-04-13,15
22105,2021-04-14,14.5
22105,2021-04-15,14.6
22105,2021-04-16,14.4
22105,2021-04-17,14.5
22105,2021-04-18,14.3
22105,2021-04-19,15
22105,2021-04-20,15.5
22105,2021-04-21,16.5
22105,2021-04-22,16.6
22105,2021-04-23,16.1
22105,2021-04-24,16.6
22105,2021-04-25,16.3
22105,2021-04-26,16.1
22105,2021-04-27,15.8
22105,2021-04-28,15.7
22105,2021-04-29,15.8
22105,2021-04-30,15.2
22105,2021-05-01,15.1
22105,2021-05-02,15
22105,2021-05-03,15.5
22105,2021-05-04,16.2
22105,2021-05-05,16.1
22105,2021-05-06,16.1
22105,2021-05-07,15.8
22105,2021-05-08,16
22105,2021-05-09,16.9
22105,2021-05-10,16.6
22105,2021-05-11,16.9
22105,2021-05-12,16.7
22105,2021-05-13,17.4
22105,2021-05-14,17
22105,2021-05-15,16.7
22105,2021-05-16,16.6
22105,2021-05-17,15.7
22105,2021-05-18,16.3
22105,2021-05-19,17.4
22105,2021-05-20,17.2
22105,2021-05-21,16.8
22105,2021-05-22,17.1
22105,2021-05-23,18
22105,2021-05-24,18.3
22105,2021-05-25,17.7
22105,2021-05-26,17.3
22105,2021-05-27,17.4
22105,2021-05-28,17.1
22105,2021-05-29,17.6
22105,2021-05-30,17.9
22105,2021-05-31,18.2
22105,2021-06-01,18.6
22105,2021-06-02,18.9
22105,2021-06-03,18.3
22105,2021-06-04,18.5
22105,2021-06-05,18.5
22105,2021-06-06,19.2
22105,2021-06-07,19.8
22105,2021-06-08,19.8
22105,2021-06-09,19.9
22105,2021-06-10,19.6
22105,2021-06-11,19.7
22105,2021-06-12,20
22105,2021-06-13,20.5
22105,2021-06-14,20.9
22105,2021-06-15,20.7
22105,2021-06-16,20.2
22105,2021-06-17,20.1
22105,2021-06-18,20.3
22105,2021-06-19,20.7
22105,2021-06-20,21.2
22105,2021-06-21,21.2
22105,2021-06-22,21.2
22105,2021-06-23,21.3
22105,2021-06-24,21.6
22105,2021-06-25,22
22105,2021-06-26,22.4
22105,2021-06-27,22.5
22105,2021-06-28,22.5
22105,2021-06-29,23.3
22105,2021-06-30,23.2
22105,2021-07-01,23.6
22105,2021-07-02,23.6
22105,2021-07-03,23.3
22105,2021-07-04,22.8
22105,2021-07-05,23.1
22105,2021-07-06,23.8
22105,2021-07-07,24
22105,2021-07-08,23.6
22105,2021-07-09,23.7
22105,2021-07-10,24.1
22105,2021-07-11,24
22105,2021-07-12,24.9
22105,2021-07-13,25
22105,2021-07-14,26.1
22105,2021-07-15,26.2
22105,2021-07-16,26.3
22105,2021-07-17,26.8
22105,2021-07-18,27
22105,2021-07-19,26.7
22105,2021-07-20,27.2
22105,2021-07-21,27.6
22105,2021-07-22,28
22105,2021-07-23,28.2
22105,2021-07-24,27.9
22105,2021-07-25,28.2
22105,2021-07-26,28.7
22105,2021-07-27,28.6
22105,2021-07-28,28.9
22105,2021-07-29,29
22105,2021-07-30,28.5
22105,2021-07-31,28.5
22105,2021-08-01,28.7
22105,2021-08-02,28.5
22105,2021-08-03,28.5
22105,2021-08-04,28.5
22105,2021-08-05,28.3
22105,2021-08-06,28
22105,2021-08-07,29.2
22105,2021-08-08,29.1
22105,2021-08-09,27.8
22105,2021-08-10,27.1
22105,2021-08-11,27.2
22105,2021-08-12,27.1
22105,2021-08-13,27.2
22105,2021-08-14,26.6
22105,2021-08-15,26.3
22105,2021-08-16,26.6
22105,2021-08-17,26.4
22105,2021-08-18,25.7
22105,2021-08-19,24.7
22105,2021-08-20,25.5
22105,2021-08-21,24.8
22105,2021-08-22,24.3
22105,2021-08-23,25.4
22105,2021-08-24,25.5
22105,2021-08-25,25.5
22105,2021-08-26,25.6
22105,2021-08-27,25.8
22105,2021-08-28,25.8
22105,2021-08-29,25.9
22105,2021-08-30,26
22105,2021-08-31,24.9
22105,2021-09-01,24.4
22105,2021-09-02,24.6
22105,2021-09-03,24.6
22105,2021-09-04,24.8
22105,2021-09-05,25
22105,2021-09-06,24.2
22105,2021-09-07,24.3
22105,2021-09-08,24.2
22105,2021-09-09,24.4
22105,2021-09-10,24.2
22105,2021-09-11,24.8
22105,2021-09-12,24.9
22105,2021-09-13,24.9
22105,2021-09-14,24.9
22105,2021-09-15,24.8
22105,2021-09-16,25.2
22105,2021-09-17,24.9
22105,2021-09-18,24.6
22105,2021-09-19,24.5
22105,2021-09-20,24.5
22105,2021-09-21,24.4
22105,2021-09-22,24.3
22105,2021-09-23,23.9
22105,2021-09-24,23.5
22105,2021-09-25,23.5
22105,2021-09-26,23.4
22105,2021-09-27,23.3
22105,2021-09-28,23.2
22105,2021-09-29,23.1
22105,2021-09-30,23.5
22105,2021-10-01,23.8
22105,2021-10-02,23.6
22105,2021-10-03,23.6
22105,2021-10-04,23.6
22105,2021-10-05,23.7
22105,2021-10-06,23.5
22105,2021-10-07,23.5
22105,2021-10-08,23.3
22105,2021-10-09,23.2
22105,2021-10-10,23.4
22105,2021-10-11,23.2
22105,2021-10-12,22.9
22105,2021-10-13,22.8
22105,2021-10-14,23.7
22105,2021-10-15,24.3
22105,2021-10-16,24
22105,2021-10-17,23.4
22105,2021-10-18,23.2
22105,2021-10-19,22.7
22105,2021-10-20,22.5
22105,2021-10-21,23
22105,2021-10-22,22.6
22105,2021-10-23,22
22105,2021-10-24,21.9
22105,2021-10-25,21.9
22105,2021-10-26,21.8
22105,2021-10-27,21.8
22105,2021-10-28,22.1
22105,2021-10-29,21.6
22105,2021-10-30,21.2
22105,2021-10-31,21
22105,2021-11-01,21
22105,2021-11-02,21.9
22105,2021-11-03,22.2
22105,2021-11-04,21.9
22105,2021-11-05,22.5
22105,2021-11-06,22.7
22105,2021-11-07,22.4
22105,2021-11-08,22.2
22105,2021-11-09,21.6
22105,2021-11-10,20.2
22105,2021-11-11,18.5
22105,2021-11-12,18.2
22105,2021-11-13,18
22105,2021-11-14,18
22105,2021-11-15,18.4
22105,2021-11-16,19.9
22105,2021-11-17,19.2
22105,2021-11-18,17.7
22105,2021-11-19,17.8
22105,2021-11-20,17.7
22105,2021-11-21,17.5
22105,2021-11-22,17.4
22105,2021-11-23,17.4
22105,2021-11-24,17.5
22105,2021-11-25,17.2
22105,2021-11-26,17.1
22105,2021-11-27,16.3
22105,2021-11-28,16.3
22105,2021-11-29,16.6
22105,2021-11-30,16.4
22105,2021-12-01,15.9
22105,2021-12-02,15.7
22105,2021-12-03,15.7
22105,2021-12-04,15.6
22105,2021-12-05,15.5
22105,2021-12-06,15.6
22105,2021-12-07,15.9
22105,2021-12-08,17
22105,2021-12-09,16.2
22105,2021-12-10,16.7
22105,2021-12-11,17.1
22105,2021-12-12,16.8
22105,2021-12-13,16.9
22105,2021-12-14,17.1
22105,2021-12-15,17
22105,2021-12-16,17.1
22105,2021-12-17,17
22105,2021-12-18,16.8
22105,2021-12-19,16.5
22105,2021-12-20,16.4
22105,2021-12-21,16.1
22105,2021-12-22,14.5
22105,2021-12-23,14.5
22105,2021-12-24,14.4
22105,2021-12-25,15
22105,2021-12-26,15.8
22105,2021-12-27,15.7
22105,2021-12-28,15.5
22105,2021-12-29,15.6
22105,2021-12-30,15.2
22105,2021-12-31,14.5
22105,2022-01-01,13.6
22105,2022-01-02,13.6
22105,2022-01-03,13.5
22105,2022-01-04,13.6
22105,2022-01-06,13.4
22105,2022-01-07,13.2
22105,2022-01-08,13.3
22105,2022-01-09,13.3
22105,2022-01-10,13.2
22105,2022-01-11,13
22105,2022-01-12,12.2
22105,2022-01-13,12.7
22105,2022-01-14,12.6
22105,2022-01-15,12.5
22105,2022-01-16,12
22105,2022-01-17,11.4
22105,2022-01-18,9.6
22105,2022-01-19,11.9
22105,2022-01-20,10.5
22105,2022-01-21,10.2
22105,2022-01-22,10.4
22105,2022-01-23,10.6
22105,2022-01-24,12.1
22105,2022-01-25,11.2
22105,2022-01-26,10.5
22105,2022-01-27,10.2
22105,2022-01-28,9.7
22105,2022-01-29,10.1
22105,2022-01-30,10.1
22105,2022-01-31,9.5
22105,2022-02-01,9.7
22105,2022-02-02,10.4
22105,2022-02-03,11.6
22105,2022-02-04,11.9
22105,2022-02-05,12
22105,2022-02-06,11.7
22105,2022-02-07,10.7
22105,2022-02-08,10.5
22105,2022-02-09,10.9
22105,2022-02-10,10.6
22105,2022-02-11,10.6
22105,2022-02-12,10.6
22105,2022-02-13,11.2
22105,2022-02-14,10.5
22105,2022-02-15,10.6
22105,2022-02-16,10.3
22105,2022-02-17,9.7
22105,2022-02-18,9.8
22105,2022-02-19,10.5
22105,2022-02-20,9.1
22105,2022-02-21,8.8
22105,2022-02-22,9.1
22105,2022-02-23,9.6
22105,2022-02-24,10.9
22105,2022-02-25,11.1
22105,2022-02-26,11.7
22105,2022-02-27,11.4
22105,2022-02-28,10.6
22105,2022-03-01,11
22105,2022-03-02,11.4
22105,2022-03-03,11.3
22105,2022-03-04,11.3
22105,2022-03-05,11
22105,2022-03-06,10.9
22105,2022-03-07,10.9
22105,2022-03-08,11
22105,2022-03-09,11
22105,2022-03-10,11.2
22105,2022-03-11,11.6
22105,2022-03-12,11.7
22105,2022-03-13,12.1
22105,2022-03-14,11.9
22105,2022-03-15,12.2
22105,2022-03-16,12.6
22105,2022-03-17,12.2
22105,2022-03-18,11.7
22105,2022-03-19,11.4
22105,2022-03-20,11.4
22105,2022-03-21,10.6
22105,2022-03-22,11.2
22105,2022-03-23,10.8
22105,2022-03-24,11.4
22105,2022-03-25,10.9
22105,2022-03-26,11.1
22105,2022-03-27,10.7
22105,2022-03-28,11.5
22105,2022-03-29,12.1
22105,2022-05-03,16.1
22105,2022-05-04,16.3
22105,2022-05-05,16
22105,2022-05-06,16.7
22105,2022-05-07,16.5
22105,2022-05-08,15.9
22105,2022-05-09,16.5
22105,2022-05-10,16.2
22105,2022-05-11,16.2
22105,2022-05-12,16
22105,2022-05-13,15.8
22105,2022-05-14,16.2
22105,2022-05-15,16.1
22105,2022-05-16,16.2
22105,2022-05-17,16.9
22105,2022-05-18,16.8
22105,2022-05-19,17
22105,2022-05-20,17.2
22105,2022-05-21,17.2
22105,2022-05-22,17.3
22105,2022-05-23,17.7
22105,2022-05-24,18
22105,2022-05-25,18.5
22105,2022-05-26,18.5
22105,2022-05-27,18.1
22105,2022-05-28,18.4
22105,2022-05-29,18.8
22105,2022-05-30,18.7
22105,2022-05-31,18.6
22105,2022-06-01,18.9
22105,2022-06-02,19.5
22105,2022-06-03,19.6
22105,2022-06-04,19.4
22105,2022-06-05,19.5
22105,2022-06-06,19
22105,2022-06-07,18.6
22105,2022-06-08,18.5
22105,2022-06-09,18.8
22105,2022-06-10,19
22105,2022-06-11,19.4
22105,2022-06-12,19.5
22105,2022-06-13,19.6
22105,2022-06-14,19.3
22105,2022-06-15,19
22105,2022-06-16,19.3
22105,2022-06-17,19.9
22105,2022-06-18,20.4
22105,2022-06-19,21.6
22105,2022-06-20,22.9
22105,2022-06-21,22.5
22105,2022-06-22,22.6
22105,2022-06-23,22.4
22105,2022-06-24,20.9
22105,2022-06-25,20.9
22105,2022-06-26,21.2
22105,2022-06-27,21.3
22105,2022-06-28,21.2
22105,2022-06-29,21.1
22105,2022-06-30,21.4
22105,2022-07-01,22.5
22105,2022-07-02,23.3
22105,2022-07-03,24
22105,2022-07-04,23.9
22105,2022-07-05,23.9
22105,2022-07-06,24.5
22105,2022-07-07,25
22105,2022-07-08,24.5
22105,2022-07-09,24.5
22105,2022-07-10,23.9
22105,2022-07-11,24.1
22105,2022-07-12,23.7
22105,2022-07-13,23.8
22105,2022-07-14,23.2
22105,2022-07-15,23.5
22105,2022-07-16,24.2
22105,2022-07-17,25.3
22105,2022-07-18,24.9
22105,2022-07-19,24.9
22105,2022-07-20,26.1
22105,2022-07-21,24.9
22105,2022-07-22,24
22105,2022-07-23,23.9
22105,2022-07-24,23.7
22105,2022-07-25,24
22105,2022-07-26,25.1
22105,2022-07-27,25
22105,2022-07-28,25.1
22105,2022-07-29,25.7
22105,2022-07-30,26.2
22105,2022-07-31,26.4
22105,2022-08-01,26
22105,2022-08-02,25.7
22105,2022-08-03,26
22105,2022-08-04,26.5
22105,2022-08-05,26.8
22105,2022-08-06,27.1
22105,2022-08-07,27.7
22105,2022-08-08,26.6
22105,2022-08-09,25.9
22105,2022-08-10,25.4
22105,2022-08-11,25.2
22105,2022-08-12,25.3
22105,2022-08-13,24
22105,2022-08-14,23.6
22105,2022-08-15,22.7
22105,2022-08-16,23.1
22105,2022-08-17,23.7
22105,2022-08-18,24
22105,2022-08-19,21.9
22105,2022-08-20,21.6
22105,2022-08-21,23.7
22105,2022-08-22,24.6
22105,2022-08-23,24.7
22105,2022-08-24,23.2
22105,2022-08-25,23.1
22105,2022-08-26,24.4
22105,2022-08-27,24.8
22105,2022-08-28,26
22105,2022-08-29,26.1
22105,2022-08-30,25.9
22105,2022-08-31,25.6
22105,2022-09-01,25.3
22105,2022-09-02,25.1
22105,2022-09-03,25.3
22105,2022-09-04,25
22105,2022-09-05,25.4
22105,2022-09-06,23.2
22105,2022-09-07,24
22105,2022-09-08,25
22105,2022-09-09,24.7
22105,2022-09-10,24.6
22105,2022-09-11,24.6
22105,2022-09-12,24.5
22105,2022-09-13,24.7
22105,2022-09-14,24.4
22105,2022-09-15,24.3
22105,2022-09-16,24
22105,2022-09-17,24.1
22105,2022-09-18,24.6
22105,2022-09-19,24.5
22105,2022-09-20,24.1
22105,2022-09-21,24
22105,2022-09-22,23.8
22105,2022-09-23,23.9
22105,2022-09-24,24.1
22105,2022-09-25,23.6
22105,2022-09-26,23.7
22105,2022-09-27,23.6
22105,2022-09-28,24.1
22105,2022-09-29,24.4
22105,2022-09-30,24
22105,2022-10-01,24.3
22105,2022-10-02,24.7
22105,2022-10-03,24.9
22105,2022-10-04,24.1
