지점,일시,평균 수온(°C)
22101,2006-01-08,3.8
22101,2006-01-09,3.7
22101,2006-01-10,3.7
22101,2006-01-11,3.7
22101,2006-01-12,3.6
22101,2006-01-13,3.7
22101,2006-01-14,3.7
22101,2006-01-15,3.7
22101,2006-01-16,3.7
22101,2006-01-17,3.7
22101,2006-01-18,3.7
22101,2006-01-19,3.6
22101,2006-01-20,3.7
22101,2006-01-21,3.6
22101,2006-01-22,3.5
22101,2006-01-23,3.4
22101,2006-01-24,3.3
22101,2006-01-25,3.3
22101,2006-01-26,3.3
22101,2006-01-27,3.3
22101,2006-01-28,3.3
22101,2006-01-29,3.3
22101,2006-01-30,3.3
22101,2006-01-31,3.3
22101,2006-02-01,3.3
22101,2006-02-02,3.3
22101,2006-02-03,3
22101,2006-02-04,2.9
22101,2006-02-05,2.7
22101,2006-02-06,2.8
22101,2006-02-07,2.7
22101,2006-02-08,2.7
22101,2006-02-09,2.6
22101,2006-02-10,2.5
22101,2006-02-11,2.4
22101,2006-02-12,2.3
22101,2006-02-13,2.3
22101,2006-02-14,2.5
22101,2006-02-15,2.5
22101,2006-02-16,2.5
22101,2006-02-17,2.4
22101,2006-02-18,2.5
22101,2006-02-19,2.5
22101,2006-02-20,2.6
22101,2006-02-21,2.7
22101,2006-02-22,2.7
22101,2006-02-23,2.7
22101,2006-02-24,2.7
22101,2006-02-25,2.8
22101,2006-02-26,2.8
22101,2006-02-27,2.7
22101,2006-02-28,2.7
22101,2006-03-01,2.8
22101,2006-03-02,2.7
22101,2006-03-03,2.8
22101,2006-03-04,2.9
22101,2006-03-05,3
22101,2006-03-06,3.1
22101,2006-03-07,3.2
22101,2006-03-08,3.3
22101,2006-03-09,3.4
22101,2006-03-10,3.4
22101,2006-03-11,3.4
22101,2006-03-12,3.4
22101,2006-03-13,3.3
22101,2006-03-14,3.3
22101,2006-03-15,3.3
22101,2006-03-16,3.4
22101,2006-03-17,3.5
22101,2006-03-18,3.6
22101,2006-03-19,3.6
22101,2006-03-20,3.7
22101,2006-03-21,3.8
22101,2006-03-22,3.9
22101,2006-03-23,4
22101,2006-03-24,4.1
22101,2006-03-25,4.1
22101,2006-03-26,4.2
22101,2006-03-27,4.4
22101,2006-03-28,4.5
22101,2006-03-29,4.5
22101,2006-03-30,4.5
22101,2006-03-31,4.5
22101,2006-04-01,4.8
22101,2006-04-02,4.9
22101,2006-04-03,5
22101,2006-04-04,5.1
22101,2006-04-05,5.3
22101,2006-04-06,5.3
22101,2006-04-07,5.5
22101,2006-04-08,5.6
22101,2006-04-09,5.6
22101,2006-04-10,5.8
22101,2006-04-11,5.9
22101,2006-04-12,6
22101,2006-04-13,6.1
22101,2006-04-14,6.3
22101,2006-04-15,6.4
22101,2006-04-16,6.3
22101,2006-04-17,6.5
22101,2006-04-18,6.6
22101,2006-04-19,6.7
22101,2006-04-20,6.8
22101,2006-04-21,7.2
22101,2006-04-22,7.3
22101,2006-04-23,7.2
22101,2006-04-24,7.4
22101,2006-04-25,7.6
22101,2006-04-26,7.7
22101,2006-04-27,7.8
22101,2006-04-28,7.8
22101,2006-04-29,7.9
22101,2006-04-30,8.1
22101,2006-05-01,8.3
22101,2006-05-02,8.3
22101,2006-05-03,8.4
22101,2006-05-04,8.7
22101,2006-05-05,8.8
22101,2006-05-06,9.5
22101,2006-05-07,9.4
22101,2006-05-08,9.6
22101,2006-05-09,9.5
22101,2006-05-10,9.7
22101,2006-05-11,9.8
22101,2006-05-12,9.9
22101,2006-05-13,10
22101,2006-05-14,10.2
22101,2006-05-15,10.3
22101,2006-05-16,10.5
22101,2006-05-17,10.6
22101,2006-05-19,10.7
22101,2006-05-20,10.9
22101,2006-05-21,11.1
22101,2006-05-22,11.1
22101,2006-05-23,11.2
22101,2006-05-24,11.3
22101,2006-05-25,11.4
22101,2006-05-26,11.7
22101,2006-05-27,11.5
22101,2006-05-28,11.8
22101,2006-05-29,11.9
22101,2006-05-30,12.1
22101,2006-05-31,12.2
22101,2006-06-01,12.3
22101,2006-06-02,12.5
22101,2006-06-03,12.6
22101,2006-06-04,13
22101,2006-06-05,13.2
22101,2006-06-06,13.1
22101,2006-06-07,13.2
22101,2006-06-08,13.3
22101,2006-06-09,13.3
22101,2006-06-10,13.4
22101,2006-06-11,13.5
22101,2006-06-12,13.8
22101,2006-06-13,14
22101,2006-06-14,13.9
22101,2006-06-15,14.1
22101,2006-06-16,14.2
22101,2006-06-17,14.5
22101,2006-06-18,14.7
22101,2006-06-19,14.7
22101,2006-06-20,14.8
22101,2006-06-21,14.9
22101,2006-06-22,15.2
22101,2006-06-23,15.4
22101,2006-06-24,15.5
22101,2006-06-25,15.7
22101,2006-06-26,15.7
22101,2006-06-27,15.8
22101,2006-06-28,15.9
22101,2006-06-29,16.1
22101,2006-06-30,16.1
22101,2006-07-01,16.3
22101,2006-07-02,16.5
22101,2006-07-03,16.8
22101,2006-07-04,16.7
22101,2006-07-05,17
22101,2006-07-06,17
22101,2006-07-07,17.3
22101,2006-07-08,17.4
22101,2006-07-09,17.4
22101,2006-07-10,17.4
22101,2006-07-11,17.6
22101,2006-07-12,17.8
22101,2006-07-13,18
22101,2006-07-14,18.2
22101,2006-07-15,18.3
22101,2006-07-16,18.3
22101,2006-07-17,18.3
22101,2006-07-18,18.4
22101,2006-07-19,18.5
22101,2006-07-20,18.6
22101,2006-07-21,19
22101,2006-07-22,19.6
22101,2006-07-23,19.5
22101,2006-07-24,19.3
22101,2006-07-25,19.3
22101,2006-07-26,19.2
22101,2006-07-27,19.2
22101,2006-07-28,19.3
22101,2006-07-29,19.3
22101,2006-07-30,19.4
22101,2006-07-31,19.6
22101,2006-08-01,19.8
22101,2006-08-02,20.1
22101,2006-08-03,20.4
22101,2006-08-04,20.9
22101,2006-08-05,21.6
22101,2006-08-06,21.7
22101,2006-08-07,21.4
22101,2006-08-08,21.5
22101,2006-08-09,21.2
22101,2006-08-10,21.2
22101,2006-08-11,21.4
22101,2006-08-12,21.6
22101,2006-08-13,21.7
22101,2006-08-15,22.1
22101,2006-08-16,22.3
22101,2006-08-17,22.5
22101,2006-08-18,22.6
22101,2006-08-19,22.6
22101,2006-08-20,22.7
22101,2006-08-21,22.8
22101,2006-08-22,22.9
22101,2006-08-23,22.8
22101,2006-08-24,22.9
22101,2006-08-25,22.9
22101,2006-08-26,23
22101,2006-08-27,23
22101,2006-08-28,23.1
22101,2006-08-29,23.1
22101,2006-08-30,23.1
22101,2006-08-31,23.2
22101,2006-09-01,23.2
22101,2006-09-02,23.5
22101,2006-09-03,23.6
22101,2006-09-04,23.3
22101,2006-09-05,23.2
22101,2006-09-06,23
22101,2006-09-07,22.8
22101,2006-09-08,22.7
22101,2006-09-09,22.6
22101,2006-09-10,22.3
22101,2006-09-11,22.1
22101,2006-09-12,21.9
22101,2006-09-13,21.9
22101,2006-09-14,22
22101,2006-09-15,21.9
22101,2006-09-16,22
22101,2006-09-17,21.8
22101,2006-09-18,21.6
22101,2006-09-19,21.6
22101,2006-09-20,21.6
22101,2006-09-21,21.6
22101,2006-09-22,21.6
22101,2006-09-23,21.5
22101,2006-09-24,21.5
22101,2006-09-25,21.5
22101,2006-09-26,21.5
22101,2006-09-27,21.5
22101,2006-09-28,21.4
22101,2006-09-29,21.4
22101,2006-09-30,21.4
22101,2006-10-01,21.4
22101,2006-10-02,21.5
22101,2006-10-03,21.5
22101,2006-10-04,21.4
22101,2006-10-05,21.4
22101,2006-10-06,21.3
22101,2006-10-07,21.1
22101,2006-10-08,21.2
22101,2006-10-09,21.1
22101,2006-10-10,21
22101,2006-10-11,20.9
22101,2006-10-12,20.8
22101,2006-10-13,20.7
22101,2006-10-14,20.7
22101,2006-10-15,20.8
22101,2006-10-16,20.7
22101,2006-10-17,20.7
22101,2006-10-18,20.7
22101,2006-10-19,20.7
22101,2006-10-20,20.6
22101,2006-10-21,20.6
22101,2006-10-22,20.5
22101,2006-10-23,20.2
22101,2006-10-24,19.9
22101,2006-10-25,19.8
22101,2006-10-26,19.6
22101,2006-10-27,19.5
22101,2006-10-28,19.4
22101,2006-10-29,19.4
22101,2006-10-30,19.2
22101,2006-10-31,19.2
22101,2006-11-01,19.2
22101,2006-11-02,19
22101,2006-11-03,19
22101,2006-11-04,18.8
22101,2006-11-05,18.6
22101,2006-11-06,18.3
22101,2006-11-07,17.7
22101,2006-11-08,17.4
22101,2006-11-09,17.2
22101,2006-11-10,17
22101,2006-11-11,16.7
22101,2006-11-12,16.5
22101,2006-11-13,16.3
22101,2006-11-14,16
22101,2006-11-15,15.7
22101,2006-11-16,15.3
22101,2006-11-17,15
22101,2006-11-18,14.8
22101,2006-11-19,14.7
22101,2006-11-20,14.6
22101,2006-11-21,14.5
22101,2006-11-22,14.3
22101,2006-11-23,14.1
22101,2006-11-24,13.9
22101,2006-11-25,13.8
22101,2006-11-26,13.7
22101,2006-11-27,13.7
22101,2006-11-28,13.5
22101,2006-11-29,13.4
22101,2006-11-30,13.2
22101,2006-12-01,13.1
22101,2006-12-02,12.7
22101,2006-12-03,12.3
22101,2006-12-04,12
22101,2006-12-05,11.7
22101,2006-12-06,11.6
22101,2006-12-07,11.5
22101,2006-12-08,11.4
22101,2006-12-09,11.3
22101,2006-12-10,11.2
22101,2006-12-11,11
22101,2006-12-12,11
22101,2006-12-13,10.9
22101,2006-12-14,10.8
22101,2006-12-15,10.7
22101,2006-12-16,10.6
22101,2006-12-17,10.4
22101,2006-12-18,10.1
22101,2006-12-19,9.9
22101,2006-12-20,9.7
22101,2006-12-21,9.7
22101,2006-12-22,9.6
22101,2006-12-23,9.5
22101,2006-12-24,9.3
22101,2006-12-25,9.3
22101,2006-12-26,9.3
22101,2006-12-27,9.3
22101,2006-12-28,8.9
22101,2006-12-29,8.5
22101,2006-12-30,8.2
22101,2006-12-31,8
22101,2007-01-01,7.9
22101,2007-01-02,7.8
22101,2007-01-03,7.7
22101,2007-01-04,7.7
22101,2007-01-05,7.7
22101,2007-01-06,7.5
22101,2007-01-07,7.1
22101,2007-01-08,6.7
22101,2007-01-09,6.5
22101,2007-01-10,6.5
22101,2007-01-11,6.4
22101,2007-01-12,6.4
22101,2007-01-13,6.3
22101,2007-01-14,6.2
22101,2007-01-15,6.1
22101,2007-01-16,6.1
22101,2007-01-17,6.1
22101,2007-01-18,6
22101,2007-01-19,5.9
22101,2007-01-20,5.9
22101,2007-01-21,5.8
22101,2007-01-22,5.7
22101,2007-01-23,5.6
22101,2007-01-24,5.7
22101,2007-01-25,5.7
22101,2007-01-26,5.6
22101,2007-01-27,5.7
22101,2007-01-28,5.6
22101,2007-01-29,5.6
22101,2007-01-30,5.6
22101,2007-01-31,5.5
22101,2007-02-01,5.2
22101,2007-02-02,5
22101,2007-02-03,4.9
22101,2007-02-04,4.8
22101,2007-02-05,4.8
22101,2007-02-06,4.9
22101,2007-02-07,5
22101,2007-02-08,5
22101,2007-02-09,5
22101,2007-02-10,5.1
22101,2007-02-11,5.1
22101,2007-02-12,5.1
22101,2007-02-13,4.4
22101,2007-02-14,5
22101,2007-02-15,5
22101,2007-02-16,4.9
22101,2007-02-17,4.9
22101,2007-02-18,4.9
22101,2007-02-19,4.3
22101,2007-02-20,5
22101,2007-02-21,5
22101,2007-02-22,5.1
22101,2007-02-23,5.1
22101,2007-02-24,5.1
22101,2007-02-25,5.2
22101,2007-02-26,5.3
22101,2007-02-27,5.3
22101,2007-02-28,5.3
22101,2007-03-01,5.3
22101,2007-03-02,5.4
22101,2007-03-03,5.5
22101,2007-03-04,5.5
22101,2007-03-05,5.5
22101,2007-03-06,5.2
22101,2007-03-07,5.1
22101,2007-03-08,5
22101,2007-03-09,5.1
22101,2007-03-10,5.1
22101,2007-03-11,5
22101,2007-03-12,5.1
22101,2007-03-13,5.2
22101,2007-03-14,5.3
22101,2007-03-15,5.2
22101,2007-03-16,5.3
22101,2007-03-17,5.3
22101,2007-03-18,5.4
22101,2007-03-19,5.5
22101,2007-03-20,5.6
22101,2007-03-21,5.6
22101,2007-03-22,5.7
22101,2007-03-23,5.8
22101,2007-03-24,5.8
22101,2007-03-25,6
22101,2007-03-26,6
22101,2007-03-27,6.2
22101,2007-03-28,6.1
22101,2007-03-29,6.1
22101,2007-03-30,6.2
22101,2007-03-31,6.3
22101,2007-04-01,6.3
22101,2007-04-02,6.4
22101,2007-04-03,6.5
22101,2007-04-04,6.5
22101,2007-04-05,6.7
22101,2007-04-06,6.9
22101,2007-04-07,6.9
22101,2007-04-08,7
22101,2007-04-09,7.1
22101,2007-04-10,7.2
22101,2007-04-11,7.3
22101,2007-04-12,7.4
22101,2007-04-13,7.4
22101,2007-04-14,7.5
22101,2007-04-15,7.7
22101,2007-04-16,7.8
22101,2007-04-17,7.9
22101,2007-04-18,8.1
22101,2007-04-19,8.1
22101,2007-04-20,8.2
22101,2007-04-21,8.2
22101,2007-04-22,8.3
22101,2007-04-23,8.5
22101,2007-04-24,8.5
22101,2007-04-25,8.6
22101,2007-04-26,8.9
22101,2007-04-27,9
22101,2007-04-28,9.1
22101,2007-04-29,9.2
22101,2007-04-30,9.3
22101,2007-05-01,9.4
22101,2007-05-02,9.6
22101,2007-05-03,9.7
22101,2007-05-04,9.8
22101,2007-05-05,10
22101,2007-05-06,10.1
22101,2007-05-07,10.2
22101,2007-05-08,10.4
22101,2007-05-09,10.4
22101,2007-05-10,10.6
22101,2007-05-11,10.6
22101,2007-05-12,10.7
22101,2007-05-13,10.8
22101,2007-05-14,11
22101,2007-05-15,11.2
22101,2007-05-16,11.2
22101,2007-05-17,11.4
22101,2007-05-18,11.6
22101,2007-05-19,11.8
22101,2007-05-20,11.9
22101,2007-05-21,12
22101,2007-05-22,12.2
22101,2007-05-23,12.3
22101,2007-05-24,12.4
22101,2007-05-25,12.6
22101,2007-05-26,12.8
22101,2007-05-27,13.2
22101,2007-05-28,13.2
22101,2007-05-29,13.1
22101,2007-05-30,13.4
22101,2007-05-31,13.7
22101,2007-06-01,13.6
22101,2007-06-02,13.8
22101,2007-06-03,14
22101,2007-06-04,14.2
22101,2007-06-05,14.2
22101,2007-06-06,14.3
22101,2007-07-02,17.7
22101,2007-07-03,17.9
22101,2007-07-04,18
22101,2007-07-05,18
22101,2007-07-06,18.2
22101,2007-07-07,18.4
22101,2007-07-08,18.6
22101,2007-07-09,18.6
22101,2007-07-10,18.8
22101,2007-07-11,18.7
22101,2007-07-12,19.1
22101,2007-07-13,19.2
22101,2007-07-14,19
22101,2007-07-15,19.2
22101,2007-07-16,19.2
22101,2007-07-17,19.4
22101,2007-07-18,19.4
22101,2007-07-19,19.5
22101,2007-07-20,19.6
22101,2007-07-21,19.7
22101,2007-07-22,19.9
22101,2007-07-23,19.9
22101,2007-07-24,20
22101,2007-07-25,20
22101,2007-07-26,20.3
22101,2007-07-27,20.3
22101,2007-07-28,20.3
22101,2007-07-29,20.4
22101,2007-07-30,20.6
22101,2007-07-31,20.8
22101,2007-08-01,20.9
22101,2007-08-02,21
22101,2007-08-03,21
22101,2007-08-04,21.1
22101,2007-08-05,21.2
22101,2007-08-06,21.4
22101,2007-08-07,21.4
22101,2007-08-08,21.6
22101,2007-08-09,21.7
22101,2007-08-10,22
22101,2007-08-11,22.3
22101,2007-08-12,22.2
22101,2007-08-13,22.3
22101,2007-08-14,22.4
22101,2007-08-15,22.6
22101,2007-08-16,22.7
22101,2007-08-17,22.9
22101,2007-08-18,23.1
22101,2007-08-19,23.3
22101,2007-08-20,23.5
22101,2007-08-21,23.8
22101,2007-08-22,24.7
22101,2007-08-23,25.3
22101,2007-08-24,25
22101,2007-08-25,24.9
22101,2007-08-26,24.6
22101,2007-08-27,24.6
22101,2007-08-28,24.5
22101,2007-08-29,24.5
22101,2007-08-30,24.3
22101,2007-08-31,24.2
22101,2007-09-01,24.1
22101,2007-09-02,23.9
22101,2007-09-03,23.8
22101,2007-09-04,23.8
22101,2007-09-05,23.8
22101,2007-09-06,23.6
22101,2007-09-07,23.5
22101,2007-09-08,23.4
22101,2007-09-09,23.4
22101,2007-09-10,23.4
22101,2007-09-11,23.4
22101,2007-09-12,23.4
22101,2007-09-13,23.4
22101,2007-09-14,23.3
22101,2007-09-15,23.3
22101,2007-09-16,23.2
22101,2007-09-17,23.2
22101,2007-09-18,23.1
22101,2007-09-19,23
22101,2007-09-20,23.1
22101,2007-09-21,23.1
22101,2007-09-22,22.9
22101,2007-09-23,22.8
22101,2007-09-24,22.9
22101,2007-09-25,22.8
22101,2007-09-26,22.7
22101,2007-09-27,22.6
22101,2007-09-28,22.4
22101,2007-09-29,22.2
22101,2007-09-30,21.9
22101,2007-10-01,21.9
22101,2007-10-02,21.8
22101,2007-10-03,21.8
22101,2007-10-04,21.7
22101,2007-10-05,21.8
22101,2007-10-06,21.7
22101,2007-10-07,21.7
22101,2007-10-08,21.4
22101,2007-10-09,21.2
22101,2007-10-10,21
22101,2007-10-11,20.8
22101,2007-10-12,20.6
22101,2007-10-13,20.3
22101,2007-10-14,20.2
22101,2007-10-15,20
22101,2007-10-16,19.9
22101,2007-10-17,19.8
22101,2007-10-18,19.8
22101,2007-10-19,19.6
22101,2007-10-20,19.2
22101,2007-10-21,19
22101,2007-10-22,18.9
22101,2007-10-23,18.7
22101,2007-10-24,18.7
22101,2007-10-25,18.5
22101,2007-10-26,18.5
22101,2007-10-27,18.4
22101,2007-10-28,18.3
22101,2007-10-29,18
22101,2007-10-30,17.7
22101,2007-10-31,17.6
22101,2007-11-01,17.4
22101,2007-11-02,17.2
22101,2007-11-03,17.1
22101,2007-11-04,16.9
22101,2007-11-05,16.8
22101,2007-11-06,16.6
22101,2007-11-07,16.6
22101,2007-11-08,16.5
22101,2007-11-09,16.4
22101,2007-11-10,16.1
22101,2007-11-11,15.9
22101,2007-11-12,15.7
22101,2007-11-13,15.6
22101,2007-11-14,15.5
22101,2007-11-15,15.4
22101,2007-11-16,15.2
22101,2007-11-17,15
22101,2007-11-18,14.7
22101,2007-11-19,14.4
22101,2007-11-20,14
22101,2007-11-21,13.6
22101,2007-11-22,13.3
22101,2007-11-23,13.3
22101,2007-11-24,13.2
22101,2007-11-25,13.1
22101,2007-11-26,13.1
22101,2007-11-27,12.8
22101,2007-11-28,12.6
22101,2007-11-29,12.4
22101,2007-11-30,12.1
22101,2007-12-01,12
22101,2007-12-02,11.8
22101,2007-12-03,11.6
22101,2007-12-04,11.4
22101,2007-12-05,11.1
22101,2007-12-06,10.9
22101,2007-12-07,10.7
22101,2007-12-08,10.4
22101,2007-12-09,10.2
22101,2007-12-10,10.1
22101,2007-12-11,10.1
22101,2007-12-12,10
22101,2007-12-13,9.9
22101,2007-12-14,9.7
22101,2007-12-15,9.5
22101,2007-12-16,9.4
22101,2007-12-17,9.2
22101,2007-12-18,9.1
22101,2007-12-19,9
22101,2007-12-20,9
22101,2007-12-21,8.9
22101,2007-12-22,8.9
22101,2007-12-23,8.8
22101,2007-12-24,8.7
22101,2007-12-25,8.6
22101,2007-12-26,8.6
22101,2007-12-27,8.5
22101,2007-12-28,8.5
22101,2007-12-29,8.4
22101,2007-12-30,8.1
22101,2007-12-31,7.8
22101,2008-01-01,7.3
22101,2008-01-02,7
22101,2008-01-03,6.9
22101,2008-01-04,6.8
22101,2008-01-05,6.7
22101,2008-01-06,6.7
22101,2008-01-07,6.6
22101,2008-01-08,6.6
22101,2008-01-09,6.5
22101,2008-01-10,6.4
22101,2008-01-11,6.3
22101,2008-01-12,6.1
22101,2008-01-13,5.8
22101,2008-01-14,5.7
22101,2008-01-15,5.5
22101,2008-01-16,5.2
22101,2008-01-17,5
22101,2008-01-18,4.9
22101,2008-01-19,4.7
22101,2008-01-20,4.7
22101,2008-01-21,4.6
22101,2008-01-22,4.5
22101,2008-01-23,4.4
22101,2008-01-24,4.2
22101,2008-01-25,3.9
22101,2008-01-26,3.8
22101,2008-01-27,3.7
22101,2008-01-28,3.7
22101,2008-01-29,3.7
22101,2008-01-30,3.7
22101,2008-01-31,3.6
22101,2008-02-01,3.6
22101,2008-02-02,3.5
22101,2008-02-03,3.4
22101,2008-02-04,3.4
22101,2008-02-05,3.3
22101,2008-02-06,3.2
22101,2008-02-07,3
22101,2008-02-08,3
22101,2008-02-09,2.9
22101,2008-02-10,2.9
22101,2008-02-11,2.9
22101,2008-02-12,2.8
22101,2008-02-13,2.7
22101,2008-02-14,2.7
22101,2008-02-15,2.6
22101,2008-02-16,2.5
22101,2008-02-17,2.5
22101,2008-02-18,2.5
22101,2008-02-19,2.4
22101,2008-02-20,2.5
22101,2008-02-21,2.5
22101,2008-02-22,2.6
22101,2008-02-23,2.6
22101,2008-02-24,2.5
22101,2008-02-25,2.5
22101,2008-02-26,2.6
22101,2008-02-27,2.6
22101,2008-02-28,2.7
22101,2008-02-29,2.7
22101,2008-03-01,2.9
22101,2008-03-02,2.8
22101,2008-03-03,2.8
22101,2008-03-04,2.9
22101,2008-03-05,2.9
22101,2008-03-06,3
22101,2008-03-07,3.1
22101,2008-03-08,3.2
22101,2008-03-09,3.3
22101,2008-03-10,3.4
22101,2008-03-11,3.6
22101,2008-03-12,3.6
22101,2008-03-13,3.7
22101,2008-03-14,3.8
22101,2008-03-15,3.9
22101,2008-03-16,4.1
22101,2008-03-17,4.1
22101,2008-03-18,4.2
22101,2008-03-19,4.2
22101,2008-03-20,4.4
22101,2008-03-21,4.5
22101,2008-03-22,4.6
22101,2008-03-23,4.6
22101,2008-03-24,4.8
22101,2008-03-25,4.8
22101,2008-03-26,4.9
22101,2008-03-27,5
22101,2008-03-28,5.2
22101,2008-03-29,5.2
22101,2008-03-30,5.3
22101,2008-03-31,5.4
22101,2008-04-01,5.6
22101,2008-04-02,5.6
22101,2008-04-03,5.8
22101,2008-04-04,6
22101,2008-04-05,6
22101,2008-04-06,6.2
22101,2008-04-07,6.3
22101,2008-04-08,6.4
22101,2008-04-09,6.5
22101,2008-04-10,6.6
22101,2008-04-11,6.8
22101,2008-04-12,6.9
22101,2008-04-13,7
22101,2008-04-14,7.2
22101,2008-04-15,7.3
22101,2008-04-16,7.4
22101,2008-04-17,7.5
22101,2008-04-18,7.8
22101,2008-04-19,7.9
22101,2008-04-20,8
22101,2008-04-21,8.1
22101,2008-04-22,8.1
22101,2008-04-23,8.2
22101,2008-04-24,8.4
22101,2008-04-25,8.4
22101,2008-04-26,8.5
22101,2008-04-27,8.7
22101,2008-04-28,8.9
22101,2008-04-29,8.9
22101,2008-04-30,9
22101,2008-05-01,9.2
22101,2008-05-02,9.3
22101,2008-05-03,9.5
22101,2008-05-04,9.5
22101,2008-05-05,9.7
22101,2008-05-06,9.8
22101,2008-05-07,10
22101,2008-05-08,10.1
22101,2008-05-09,10.1
22101,2008-05-10,10.2
22101,2008-05-11,10.4
22101,2008-05-12,10.4
22101,2008-05-13,10.5
22101,2008-05-14,10.7
22101,2008-05-15,10.9
22101,2008-05-16,10.9
22101,2008-05-17,11.2
22101,2008-05-18,11.1
22101,2008-05-19,11.1
22101,2008-06-14,14.4
22101,2008-06-15,14.7
22101,2008-06-16,14.5
22101,2008-06-17,14.6
22101,2008-06-18,14.8
22101,2008-06-19,15
22101,2008-06-20,15.1
22101,2008-06-21,15.2
22101,2008-06-22,15.4
22101,2008-06-23,15.3
22101,2008-06-24,15.5
22101,2008-06-25,15.8
22101,2008-06-26,16.1
22101,2008-06-27,16.1
22101,2008-06-28,16.2
22101,2008-06-29,16.6
22101,2008-06-30,16.5
22101,2008-07-01,16.7
22101,2008-07-02,16.7
22101,2008-07-03,16.8
22101,2008-07-04,17
22101,2008-07-05,17.2
22101,2008-07-06,17.1
22101,2008-07-07,17.1
22101,2008-07-08,17.3
22101,2008-07-09,17.6
22101,2008-07-10,17.7
22101,2008-07-11,17.7
22101,2008-07-12,17.9
22101,2008-07-13,18.2
22101,2008-07-14,18.2
22101,2008-07-15,18.5
22101,2008-07-16,18.3
22101,2008-07-17,18.5
22101,2008-07-18,18.6
22101,2008-07-19,18.7
22101,2008-07-20,18.8
22101,2008-07-21,19.1
22101,2008-07-22,19.2
22101,2008-07-23,19.2
22101,2008-07-24,19.3
22101,2008-07-25,19.5
22101,2008-07-26,19.5
22101,2008-07-27,19.8
22101,2008-07-28,20.1
22101,2008-07-29,20.5
22101,2008-07-30,20.2
22101,2008-07-31,20.5
22101,2008-08-01,20.4
22101,2008-08-02,20.6
22101,2008-08-03,20.9
22101,2008-08-04,21.1
22101,2008-08-05,21.2
22101,2008-08-06,21.4
22101,2008-08-07,21.5
22101,2008-08-08,21.8
22101,2008-08-09,22
22101,2008-08-10,22.4
22101,2008-08-11,23
22101,2008-08-12,22.8
22101,2008-08-13,22.7
22101,2008-08-14,23
22101,2008-08-15,22.7
22101,2008-08-16,22.5
22101,2008-08-17,22.5
22101,2008-08-18,22.5
22101,2008-08-19,22.7
22101,2008-08-20,22.8
22101,2008-08-21,22.9
22101,2008-08-22,22.7
22101,2008-08-23,22.6
22101,2008-08-24,22.8
22101,2008-08-25,23
22101,2008-08-26,23
22101,2008-08-27,23
22101,2008-08-28,23.2
22101,2008-08-29,23.3
22101,2008-08-30,23.3
22101,2008-08-31,23.3
22101,2008-09-01,23.2
