지점,일시,평균 수온(°C)
22101,2023-05-24,13
22101,2023-05-25,13.2
22101,2023-05-26,13.4
22101,2023-05-27,13.4
22101,2023-05-28,13.5
22101,2023-05-29,13.8
22101,2023-05-30,13.8
22101,2023-05-31,14
22101,2023-06-01,14
22101,2023-06-02,14.2
22101,2023-06-03,14.3
22101,2023-06-04,14.5
22101,2023-06-05,14.7
22101,2023-06-06,14.9
22101,2023-06-07,14.9
22101,2023-06-08,15
22101,2023-06-09,15.2
22101,2023-06-10,15.3
22101,2023-06-11,15.5
22101,2023-06-12,15.6
22101,2023-06-13,15.9
22101,2023-06-14,15.9
22101,2023-06-15,16.1
22101,2023-06-16,16.5
22101,2023-06-17,16.5
22101,2023-06-18,16.6
22101,2023-06-19,16.8
22101,2023-06-20,16.8
22101,2023-06-21,17
22101,2023-06-22,17.1
22101,2023-06-23,17.3
22101,2023-06-24,17.5
22101,2023-06-25,17.8
22101,2023-06-26,17.7
22101,2023-06-27,17.9
22101,2023-06-28,18.1
22101,2023-06-29,18.1
22101,2023-06-30,18.5
22101,2023-07-01,18.5
22101,2023-07-02,18.7
22101,2023-07-03,18.6
22101,2023-07-04,18.8
22101,2023-07-05,19.1
22101,2023-07-06,19.2
22101,2023-07-07,19.3
22101,2023-07-08,19.5
22101,2023-07-09,19.6
22101,2023-07-10,19.8
22101,2023-07-11,19.9
22101,2023-07-12,20.2
22101,2023-07-13,20.1
22101,2023-07-14,20.2
22101,2023-07-15,20.3
22101,2023-07-16,20.4
22101,2023-07-17,20.6
22101,2023-07-18,20.7
22101,2023-07-19,21.1
22101,2023-07-20,21.4
22101,2023-07-21,21.5
22101,2023-07-22,21.4
22101,2023-07-23,21.6
22101,2023-07-24,21.8
22101,2023-07-25,21.8
22101,2023-07-26,22.2
22101,2023-07-27,22.4
22101,2023-07-28,22.9
22101,2023-07-29,23.4
22101,2023-07-30,23.4
22101,2023-07-31,23.6
22101,2023-08-01,23.6
22101,2023-08-02,23.4
22101,2023-08-03,23.6
22101,2023-08-09,24.5
22101,2023-08-10,24.4
22101,2023-08-11,24.5
22101,2023-08-12,24.6
22101,2023-08-13,24.6
22101,2023-08-14,24.5
22101,2023-08-15,24.5
22101,2023-08-16,24.6
22101,2023-08-17,24.6
22101,2023-08-18,24.6
22101,2023-08-19,24.8
22101,2023-08-20,24.7
22101,2023-08-21,24.6
22101,2023-08-22,24.6
22101,2023-08-23,24.7
22101,2023-08-24,24.6
22101,2023-08-25,24.7
22101,2023-08-26,25
22101,2023-08-27,24.8
22101,2023-08-28,24.5
22101,2023-08-29,24.3
22101,2023-08-30,24.2
22101,2023-08-31,24.1
22101,2023-09-01,23.9
22101,2023-09-02,23.9
22101,2023-09-03,23.9
22101,2023-09-04,23.8
22101,2023-09-05,23.9
22101,2023-09-06,24
22101,2023-09-07,24.1
22101,2023-09-08,24.2
22101,2023-09-09,24.5
22101,2023-09-10,24.5
22101,2023-09-11,24.4
22101,2023-09-12,24.4
22101,2023-09-13,24
22101,2023-09-14,23.8
22101,2023-09-15,23.7
22101,2023-09-16,23.6
22101,2023-09-17,23.7
22101,2023-09-18,23.8
22101,2023-09-19,23.7
22101,2023-09-20,23.6
22101,2023-09-21,23.3
22101,2023-09-22,23.3
22101,2023-09-23,23.3
22101,2023-09-24,23.2
22101,2023-09-25,23.1
22101,2023-09-26,22.9
22101,2023-09-27,22.8
22101,2023-09-28,22.9
22101,2023-09-29,22.7
22101,2023-09-30,22.6
22101,2023-10-01,22.4
22101,2023-10-02,22.2
22101,2023-10-03,22.1
22101,2023-10-04,22.1
22101,2023-10-05,21.7
22101,2023-10-06,21.5
22101,2023-10-07,21.3
22101,2023-10-08,21.2
22101,2023-10-09,21.2
22101,2023-10-10,21
22101,2023-10-11,21
22101,2023-10-12,20.9
22101,2023-10-13,20.8
22101,2023-10-14,20.7
22101,2023-10-15,20.6
22101,2023-10-16,20.4
22101,2023-10-17,20.2
22101,2023-10-18,20.1
22101,2023-10-19,19.9
22101,2023-10-20,19.7
22101,2023-10-21,19.4
22101,2023-10-22,19.2
22101,2023-10-23,19.1
22101,2023-10-24,19
22101,2023-10-25,19
22101,2023-10-26,19
22101,2023-10-27,18.9
22101,2023-10-28,18.8
22101,2023-10-29,18.6
22101,2023-10-30,18.6
22101,2023-10-31,18.6
22101,2023-11-01,18.5
22101,2023-11-02,18.5
22101,2023-11-03,18.5
22101,2023-11-04,18.5
22101,2023-11-05,18.4
22101,2023-11-06,18.4
22101,2023-11-07,18
22101,2023-11-08,17.8
22101,2023-11-09,17.6
22101,2023-11-10,17.2
22101,2023-11-11,16.8
22101,2023-11-12,16.3
22101,2023-11-13,15.9
22101,2023-11-14,15.5
22101,2023-11-15,15.4
22101,2023-11-16,15.2
22101,2023-11-22,13.7
22101,2023-11-23,13.7
22101,2023-11-24,13.4
22101,2023-11-25,13.1
22101,2023-11-26,12.8
22101,2023-11-27,12.6
22101,2023-11-28,12.3
22101,2023-11-29,12
22101,2023-11-30,11.6
